estate,debts,wills,husband,wives,father,mother,sons,daughters,brothers_m,sisters_m,grandfather,grandmother,share_husband,share_wife,share_father,share_mother,share_sons,share_daughters
114037,20801,28666.47,0,0,1,1,0,0,1,0,0,0,0.0,0.0,10761.59,10761.59,0.0,0.0
157701,23578,8294.52,0,0,1,0,0,1,0,1,0,0,0.0,0.0,20971.41,0.0,0.0,62914.24
54298,559,4883.66,1,0,0,0,1,1,0,1,1,1,12213.83,0.0,0.0,0.0,31407.0,5234.5
62203,12414,15691.98,1,0,1,0,1,1,1,1,0,1,8524.26,0.0,5682.84,0.0,13259.95,6629.98
71974,15691,12368.28,0,1,1,0,1,0,0,1,0,1,0.0,5489.34,7319.12,0.0,31106.26,0.0
117144,34993,12769.33,1,0,0,0,0,1,1,0,1,1,17345.42,0.0,0.0,0.0,0.0,34690.83
90926,14124,10105.85,1,0,1,1,1,1,0,1,0,0,16674.04,0.0,11116.02,11116.02,22232.05,5558.01
89681,7324,20867.23,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
144273,27310,30726.73,0,0,0,0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,43118.14
189679,49736,20070.34,1,0,0,0,1,1,1,0,1,0,29968.17,0.0,0.0,0.0,35961.8,53942.7
114359,21347,9132.71,1,0,0,0,0,1,1,1,0,0,20969.82,0.0,0.0,0.0,0.0,55919.53
72491,15479,9886.53,1,0,1,1,1,0,0,0,1,0,11781.37,0.0,7854.24,7854.24,19635.61,0.0
160523,37997,30107.27,1,0,0,1,0,1,1,1,1,1,21327.4,0.0,0.0,14218.27,0.0,56873.06
66433,7156,6385.36,1,0,0,0,1,1,0,1,0,0,13222.91,0.0,0.0,0.0,26445.82,13222.91
138519,10139,11152.89,1,0,1,0,1,0,0,1,0,1,29306.78,0.0,19537.85,0.0,68382.48,0.0
173161,9041,29192.13,1,0,1,1,1,1,0,1,1,1,33731.97,0.0,22487.98,22487.98,37479.96,18739.98
197127,52387,25806.17,0,0,0,1,1,1,0,1,1,0,0.0,0.0,0.0,19822.31,66074.35,33037.18
167889,33872,36953.46,0,0,1,0,1,0,1,1,0,0,0.0,0.0,16177.26,0.0,80886.28,0.0
156279,10921,25589.66,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,59884.17,59884.17
130838,10218,16750.98,0,0,0,0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,83095.22,20773.8
52765,13935,2917.12,0,0,0,1,1,1,1,0,1,0,0.0,0.0,0.0,5985.48,19951.6,9975.8
153087,43693,31527.67,1,0,0,0,1,1,1,1,1,0,19466.58,0.0,0.0,0.0,38933.17,19466.58
106955,18037,932.0,0,0,0,0,1,1,0,0,1,0,0.0,0.0,0.0,0.0,50277.71,37708.29
145463,31842,18886.95,1,0,1,1,1,1,1,1,1,0,23683.51,0.0,15789.01,15789.01,26315.01,13157.51
179805,51320,26069.78,0,1,0,1,1,1,1,0,0,1,0.0,12801.9,0.0,17069.2,48362.74,24181.37
50896,14296,10020.46,1,0,0,1,1,1,1,0,1,1,6644.89,0.0,0.0,4429.92,10336.49,5168.24
195942,48810,40442.99,1,0,0,0,1,1,1,1,0,0,26672.25,0.0,0.0,0.0,60012.57,20004.19
110456,12888,3088.69,0,1,1,0,0,1,1,0,1,1,0.0,11809.91,15746.55,0.0,0.0,62986.21
67787,1307,1658.03,0,1,1,0,1,1,1,0,1,1,0.0,8102.75,10803.66,0.0,30610.37,15305.19
192196,13218,55033.34,1,0,0,0,0,1,1,1,0,1,30986.17,0.0,0.0,0.0,0.0,82629.77
157292,25176,18916.8,0,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,18866.53,80856.57,13476.1
156474,28712,7537.05,1,0,0,0,1,0,1,1,1,1,30056.24,0.0,0.0,0.0,90168.71,0.0
84220,766,5591.94,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,62289.65,15572.41
126866,19422,21340.18,1,0,0,0,1,1,0,1,0,1,21525.96,0.0,0.0,0.0,32288.93,32288.93
131249,37769,4558.36,1,0,1,1,1,1,1,0,1,1,22230.41,0.0,14820.27,14820.27,24700.46,12350.23
120950,4091,8015.95,0,1,0,0,1,1,1,0,0,0,0.0,13605.38,0.0,0.0,81632.29,13605.38
178414,38731,41028.88,1,0,0,0,1,1,1,1,0,0,24663.53,0.0,0.0,0.0,49327.06,24663.53
123552,6266,27082.48,1,0,1,0,1,1,0,1,1,0,22550.88,0.0,15033.92,0.0,35079.15,17539.57
117010,3461,15195.03,1,0,0,0,1,0,1,1,1,0,24588.49,0.0,0.0,0.0,73765.48,0.0
85676,11611,21208.27,0,0,0,0,1,1,1,1,0,1,0.0,0.0,0.0,0.0,35237.82,17618.91
110812,4279,33014.96,1,0,1,0,1,1,1,0,1,0,18379.51,0.0,12253.01,0.0,17154.21,25731.31
158030,37255,26490.49,0,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,15714.08,78570.43,0.0
97485,14465,9740.82,0,1,0,1,1,1,1,1,1,1,0.0,9159.9,0.0,12213.2,34604.06,17302.03
137069,11349,13615.66,0,1,1,0,1,1,1,0,0,0,0.0,14013.04,18684.06,0.0,39703.62,39703.62
87965,21254,20997.46,1,0,0,1,1,1,1,1,1,1,11428.39,0.0,0.0,7618.92,13333.12,13333.12
83197,20670,9424.4,1,0,1,0,0,1,1,1,1,0,13275.65,0.0,8850.43,0.0,0.0,26551.3
98379,24515,19542.2,1,0,1,1,1,0,1,1,1,0,13580.45,0.0,9053.63,9053.63,22634.08,0.0
164167,29597,38243.21,0,0,1,1,1,1,1,0,0,1,0.0,0.0,16054.47,16054.47,25687.14,38530.72
156466,34694,25857.61,0,1,1,1,1,1,1,1,1,0,0.0,11989.3,15985.73,15985.73,38965.22,12988.41
167660,22530,16627.07,0,1,0,1,1,1,1,1,0,1,0.0,16062.87,0.0,21417.15,52013.09,39009.82
188096,39697,34639.95,1,0,1,1,1,1,1,1,0,1,28439.76,0.0,18959.84,18959.84,31599.74,15799.87
78354,18508,17236.3,0,0,1,1,0,1,0,1,1,1,0.0,0.0,7101.62,7101.62,0.0,28406.47
50726,8938,709.98,0,1,0,0,1,1,1,0,0,1,0.0,5134.75,0.0,0.0,23962.18,11981.09
86953,7291,12015.09,0,1,0,1,0,1,1,0,1,0,0.0,8455.86,0.0,11274.49,0.0,45097.94
74793,13390,18295.35,0,0,1,1,1,1,1,0,0,1,0.0,0.0,7184.61,7184.61,16421.96,12316.47
153761,39092,26495.68,0,0,1,0,1,0,0,1,1,1,0.0,0.0,14695.55,0.0,73477.77,0.0
79120,14857,12734.09,0,0,0,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,34352.61,17176.3
109671,842,7652.33,0,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,50588.33
138277,31280,7699.03,1,0,1,0,0,1,1,1,0,1,24824.49,0.0,16549.66,0.0,0.0,49648.99
59394,8066,6180.9,1,0,0,0,1,1,1,1,0,0,11286.77,0.0,0.0,0.0,19348.76,14511.57
169444,12926,5700.32,0,0,1,0,1,1,1,1,0,0,0.0,0.0,25136.28,0.0,62840.7,62840.7
111017,28246,19188.1,0,1,1,1,1,1,1,1,0,1,0.0,7947.86,10597.15,10597.15,29520.63,4920.11
193260,48414,46568.45,0,0,0,1,1,1,0,1,1,1,0.0,0.0,0.0,16379.59,54598.64,27299.32
177219,7731,55771.89,0,0,1,0,1,1,1,0,0,1,0.0,0.0,18952.68,0.0,63175.62,31587.81
51579,8634,6151.36,0,1,1,0,1,0,1,1,1,1,0.0,4599.2,6132.27,0.0,26062.16,0.0
145119,10783,36584.74,0,0,1,0,1,1,1,0,0,0,0.0,0.0,16291.88,0.0,61094.54,20364.85
182067,12670,1292.29,0,0,0,1,1,1,1,0,0,1,0.0,0.0,0.0,28017.45,120074.79,20012.47
198933,30080,2585.01,1,0,1,0,0,1,1,0,0,1,38369.54,0.0,25579.69,0.0,0.0,102318.76
180862,42349,41393.48,0,0,1,1,1,1,1,1,1,0,0.0,0.0,16186.59,16186.59,51797.08,12949.27
194323,18903,37291.26,1,0,1,1,1,1,1,0,0,0,34532.18,0.0,23021.46,23021.46,38369.09,19184.55
60294,9504,5247.45,0,1,1,1,1,1,1,1,0,1,0.0,5692.82,7590.43,7590.43,16445.92,8222.96
178263,49935,590.13,0,0,0,1,1,1,1,0,1,1,0.0,0.0,0.0,21289.64,42579.29,63868.93
136479,32391,6717.52,0,1,0,1,1,0,1,1,0,0,0.0,12171.31,0.0,16228.41,68970.76,0.0
169676,11435,4222.89,1,0,1,1,0,0,1,1,1,1,77009.05,0.0,25669.68,25669.68,0.0,0.0
185538,13921,28332.99,0,0,0,1,0,1,1,1,0,1,0.0,0.0,0.0,23880.67,0.0,95522.67
78239,18932,2839.9,0,1,1,0,1,1,1,1,1,1,0.0,7058.39,9411.18,0.0,34283.6,5713.93
191887,28430,25620.17,0,1,0,0,0,0,1,1,1,0,0.0,34459.21,0.0,0.0,0.0,0.0
133365,31994,6326.74,1,0,0,1,1,0,0,0,0,1,23761.06,0.0,0.0,15840.71,55442.49,0.0
112804,28972,25231.42,1,0,1,0,1,1,1,0,0,1,14650.15,0.0,9766.76,0.0,29300.29,4883.38
88334,6051,2461.26,0,0,1,0,1,1,1,0,0,0,0.0,0.0,13303.62,0.0,53214.49,13303.62
113337,21986,1278.16,0,1,0,0,1,0,1,1,1,1,0.0,11259.1,0.0,0.0,78813.74,0.0
74042,1907,22946.17,1,0,1,1,0,1,1,0,1,0,9837.77,0.0,6558.51,6558.51,0.0,26234.04
60219,9647,6075.42,1,0,1,0,1,1,1,1,1,0,11124.15,0.0,7416.1,0.0,17304.23,8652.11
84286,3498,12497.56,1,0,1,1,1,1,0,0,0,0,17072.61,0.0,11381.74,11381.74,24389.44,4064.91
184495,37482,3450.57,0,1,0,1,1,0,1,0,0,0,0.0,17945.3,0.0,23927.07,101690.05,0.0
151338,9618,18739.19,1,0,1,0,1,1,0,1,1,1,30745.2,0.0,20496.8,0.0,35869.4,35869.4
50704,14081,3700.6,0,0,1,1,0,1,1,1,0,1,0.0,0.0,5487.07,5487.07,0.0,16461.2
177824,52643,35857.0,1,0,0,0,0,0,1,1,1,0,44662.0,0.0,0.0,0.0,0.0,0.0
90789,16057,19997.79,0,0,0,1,1,1,1,0,1,0,0.0,0.0,0.0,9122.37,30407.89,15203.95
166261,21647,18203.12,1,0,0,1,1,0,0,0,1,1,31602.72,0.0,0.0,21068.48,73739.68,0.0
153223,7071,43388.99,0,0,0,0,1,1,1,1,0,1,0.0,0.0,0.0,0.0,51381.51,51381.51
137319,40497,1082.61,0,0,0,1,1,1,0,1,0,0,0.0,0.0,0.0,15956.56,59837.12,19945.71
53709,1174,6659.58,0,1,0,1,1,1,0,1,0,0,0.0,5734.43,0.0,7645.9,18568.62,13926.47
98989,14941,24723.2,0,1,0,1,1,1,1,0,1,0,0.0,7415.6,0.0,9887.47,28014.49,14007.24
142825,3873,15008.4,0,0,1,1,0,1,1,1,0,1,0.0,0.0,20657.27,20657.27,0.0,82629.07
79267,4668,16333.35,1,0,0,1,1,1,0,0,0,1,14566.41,0.0,0.0,9710.94,22658.86,11329.43
108799,3791,24619.73,0,0,0,1,0,1,1,1,0,0,0.0,0.0,0.0,13398.05,0.0,40194.14
162892,37464,40631.06,1,0,0,1,1,1,0,1,0,0,21199.24,0.0,0.0,14132.82,32976.59,16488.29
126697,1408,13338.74,1,0,0,1,0,0,1,1,0,1,55975.13,0.0,0.0,18658.38,0.0,0.0
162755,19845,23429.75,1,0,0,0,0,0,1,0,1,1,59740.12,0.0,0.0,0.0,0.0,0.0
159965,26211,28654.82,0,1,0,1,1,1,1,1,1,0,0.0,13137.4,0.0,17516.53,49630.17,24815.08
169592,2910,19223.74,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
137675,40499,8098.52,0,0,1,1,1,1,1,1,0,1,0.0,0.0,14846.25,14846.25,39589.99,19795.0
113231,482,29052.44,1,0,1,0,1,0,1,0,1,1,20924.14,0.0,13949.43,0.0,48822.99,0.0
50262,11745,2603.07,0,0,1,0,0,1,0,1,0,0,0.0,0.0,5985.65,0.0,0.0,17956.97
175412,37557,1254.98,0,0,1,1,1,1,1,1,1,1,0.0,0.0,22766.67,22766.67,60711.12,30355.56
123357,5546,12836.73,1,0,0,1,0,1,1,1,1,0,26243.57,0.0,0.0,17495.71,0.0,52487.14
172069,34279,41827.36,0,0,0,0,1,0,1,1,0,1,0.0,0.0,0.0,0.0,95962.64,0.0
125044,18427,7157.7,1,0,1,0,1,1,0,0,1,1,24864.83,0.0,16576.55,0.0,38678.62,19339.31
122679,6359,4611.36,0,0,0,0,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,55854.32
165524,3269,42839.05,0,0,1,0,1,1,1,1,0,0,0.0,0.0,19902.66,0.0,49756.65,49756.65
107003,22161,15064.52,0,0,0,1,1,1,1,0,0,0,0.0,0.0,0.0,11629.58,38765.27,19382.63
119069,14403,31026.36,0,0,1,0,0,1,1,0,0,0,0.0,0.0,12273.27,0.0,0.0,36819.82
50747,10700,7010.59,1,0,1,1,1,1,1,0,1,1,8259.1,0.0,5506.07,5506.07,10323.88,3441.29
108177,3089,25868.6,1,0,1,0,0,1,1,1,0,1,18281.4,0.0,12187.6,0.0,0.0,48750.4
71929,4544,15640.49,1,0,0,0,1,1,1,1,1,0,12936.13,0.0,0.0,0.0,19404.19,19404.19
112940,6516,17186.37,1,0,0,1,1,1,0,1,1,0,22309.41,0.0,0.0,14872.94,39041.46,13013.82
165728,29908,16544.44,0,1,1,1,1,1,1,0,1,0,0.0,14909.44,19879.26,19879.26,43071.73,21535.87
156212,24822,8538.22,0,1,1,1,0,1,0,1,0,1,0.0,13650.2,18200.26,18200.26,0.0,72801.05
134408,16606,11401.09,0,0,1,0,1,1,0,1,0,0,0.0,0.0,17733.49,0.0,35466.97,53200.46
51784,8882,435.59,0,1,1,1,1,1,0,0,1,1,0.0,5308.3,7077.74,7077.74,15335.09,7667.55
92958,1652,22587.03,1,0,0,1,1,1,1,1,1,0,17179.74,0.0,0.0,11453.16,26724.04,13362.02
197548,49501,27668.78,1,0,0,0,1,1,1,1,0,0,30094.56,0.0,0.0,0.0,60189.11,30094.56
140880,6452,37686.67,1,0,0,0,1,1,1,0,0,0,24185.33,0.0,0.0,0.0,54417.0,18139.0
69708,3195,18095.31,0,1,1,0,0,1,0,1,1,0,0.0,6052.21,8069.61,0.0,0.0,24208.85
90917,19155,5082.59,0,1,0,1,1,1,0,1,1,0,0.0,8334.93,0.0,11113.24,40483.93,6747.32
52371,7257,6452.76,1,0,0,1,1,1,1,1,1,1,9665.31,0.0,0.0,6443.54,16914.29,5638.1
194614,33603,4855.42,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,124924.46,31231.12
127073,2035,29026.28,0,1,0,1,0,1,1,1,0,0,0.0,12001.47,0.0,16001.95,0.0,64007.81
184645,5994,33487.35,1,0,1,0,1,1,1,0,0,0,36290.91,0.0,24193.94,0.0,42339.4,42339.4
196437,33078,46930.74,0,0,1,0,1,1,0,1,1,0,0.0,0.0,19404.71,0.0,64682.37,32341.18
99595,9571,12345.77,0,1,0,1,1,1,1,1,1,0,0.0,9709.78,0.0,12946.37,36681.39,18340.69
175694,42700,14520.5,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
134505,33674,20408.93,1,0,0,1,1,0,1,1,0,1,20105.52,0.0,0.0,13403.68,46912.87,0.0
155267,3896,32723.66,0,0,0,1,0,1,0,1,1,0,0.0,0.0,0.0,19774.56,0.0,79098.23
158736,27317,34856.56,1,0,0,0,1,1,1,0,1,0,24140.61,0.0,0.0,0.0,62075.85,10345.98
104886,9726,17965.47,1,0,0,0,1,1,1,1,1,0,19298.63,0.0,0.0,0.0,38597.26,19298.63
171476,16822,26018.77,1,0,0,0,1,0,1,0,0,0,32158.81,0.0,0.0,0.0,96476.42,0.0
73193,12457,9942.46,1,0,0,1,0,0,1,1,0,1,25396.77,0.0,0.0,8465.59,0.0,0.0
186660,1154,39186.97,0,0,1,0,1,1,0,1,1,1,0.0,0.0,24386.5,0.0,91449.39,30483.13
188448,33224,43042.39,1,0,0,0,0,0,0,1,0,0,56090.81,0.0,0.0,0.0,0.0,0.0
141573,15871,19582.72,1,0,1,0,0,1,1,1,0,1,24489.06,0.0,16326.04,0.0,0.0,65304.17
184880,16581,46921.26,0,1,1,1,1,1,0,1,1,0,0.0,15172.22,20229.62,20229.62,43830.85,21915.43
71266,2071,10242.15,0,1,1,0,1,1,0,0,1,0,0.0,7369.11,9825.47,0.0,23861.87,17896.4
121522,26072,7431.7,1,0,0,1,1,0,1,1,0,1,22004.58,0.0,0.0,14669.72,51344.01,0.0
166651,10611,32404.48,1,0,0,0,1,1,0,1,1,0,30908.88,0.0,0.0,0.0,46363.32,46363.32
105170,22617,17780.69,1,0,1,0,1,1,0,0,1,0,16193.08,0.0,10795.38,0.0,28337.89,9445.96
157018,40146,23261.72,1,0,0,1,1,1,0,0,1,0,23402.57,0.0,0.0,15601.71,31203.43,23402.57
105646,29964,19548.35,0,0,1,1,0,0,1,1,0,1,0.0,0.0,9355.61,9355.61,0.0,0.0
76343,223,23930.25,0,1,1,1,1,1,1,1,0,0,0.0,6523.72,8698.29,8698.29,18846.3,9423.15
89911,22726,10439.8,0,0,1,1,1,1,0,0,1,0,0.0,0.0,9457.53,9457.53,25220.09,12610.04
162682,35158,35627.94,0,1,1,0,1,1,1,0,0,0,0.0,11487.01,15316.01,0.0,26037.22,39055.83
140341,15859,8194.07,0,0,0,0,1,0,1,1,1,1,0.0,0.0,0.0,0.0,116287.93,0.0
174055,18682,1532.68,0,0,0,1,1,1,1,1,1,0,0.0,0.0,0.0,25640.05,73257.3,54942.97
167002,29113,32368.63,0,1,0,1,0,1,0,0,0,0,0.0,13190.05,0.0,17586.73,0.0,70346.91
57544,9747,5387.43,1,0,0,0,1,1,1,1,0,1,10602.39,0.0,0.0,0.0,12722.87,19084.31
70808,21099,9507.25,0,0,0,0,1,0,1,1,0,1,0.0,0.0,0.0,0.0,40201.75,0.0
112355,917,19430.84,0,0,1,0,1,0,0,1,0,0,0.0,0.0,15334.53,0.0,76672.63,0.0
77017,22544,15461.36,0,0,1,1,1,1,1,1,1,1,0.0,0.0,6501.94,6501.94,17338.51,8669.25
69018,5333,16858.46,1,0,1,0,1,0,0,1,0,1,11706.64,0.0,7804.42,0.0,27315.48,0.0
108463,8733,16912.63,0,1,0,1,1,1,0,1,1,0,0.0,10352.17,0.0,13802.89,43996.73,14665.58
143155,39189,22346.92,0,0,1,0,1,1,0,1,0,0,0.0,0.0,13603.18,0.0,38866.23,29149.67
95342,25716,8981.72,0,0,1,1,1,1,1,1,1,1,0.0,0.0,10107.38,10107.38,23102.58,17326.94
161856,37180,6798.73,0,0,0,0,1,0,1,1,1,0,0.0,0.0,0.0,0.0,117877.27,0.0
71459,18245,8884.34,0,0,1,0,1,1,1,1,1,0,0.0,0.0,7388.28,0.0,24627.59,12313.79
80847,6344,14242.75,1,0,1,0,1,1,1,0,0,0,15065.06,0.0,10043.38,0.0,20086.75,15065.06
190516,7670,43635.14,1,0,1,0,1,1,0,1,0,0,34802.71,0.0,23201.81,0.0,54137.56,27068.78
168856,36101,33413.57,1,0,0,1,1,1,1,0,0,0,24835.36,0.0,0.0,16556.9,33113.81,24835.36
76653,11914,2334.69,1,0,0,1,1,1,1,0,1,0,15601.08,0.0,0.0,10400.72,27301.89,9100.63
61200,5128,6199.09,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,42748.21,7124.7
156652,13037,35393.81,0,0,1,1,1,0,1,1,0,0,0.0,0.0,18036.86,18036.86,72147.46,0.0
92990,16580,25322.22,0,1,0,1,1,1,1,1,0,0,0.0,6385.97,0.0,8514.63,24124.78,12062.39
158830,6220,7476.7,1,0,0,0,1,1,1,1,0,1,36283.32,0.0,0.0,0.0,87079.98,21769.99
177484,45926,18137.05,1,0,0,1,1,1,0,1,1,0,28355.24,0.0,0.0,18903.49,52929.78,13232.44
63276,4016,7740.25,0,0,0,0,1,1,1,1,0,1,0.0,0.0,0.0,0.0,34346.5,17173.25
124478,1395,16665.13,1,0,0,0,1,1,1,1,1,1,26604.47,0.0,0.0,0.0,45607.66,34205.74
64976,5030,15656.18,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
68392,9753,7885.6,0,1,0,0,1,1,0,1,1,1,0.0,6344.18,0.0,0.0,29606.15,14803.07
188502,30993,39860.16,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
168443,10541,49671.48,1,0,0,0,1,1,1,1,1,1,27057.63,0.0,0.0,0.0,60879.67,20293.22
165555,73,17086.83,0,0,1,0,1,1,1,1,1,0,0.0,0.0,24732.53,0.0,61831.32,61831.32
133916,1550,30766.24,1,0,1,1,1,1,1,0,0,0,25399.94,0.0,16933.29,16933.29,24190.42,18142.81
119831,9810,15194.48,0,1,1,1,1,0,1,0,1,0,0.0,11853.32,15804.42,15804.42,51364.37,0.0
163237,29458,23003.42,0,0,0,1,1,0,0,1,1,0,0.0,0.0,0.0,18462.6,92312.98,0.0
75038,14513,6818.81,1,0,1,1,1,1,1,1,1,1,13426.55,0.0,8951.03,8951.03,14918.39,7459.19
109407,10380,1825.82,1,0,1,1,1,1,0,0,1,1,24300.29,0.0,16200.2,16200.2,20250.25,20250.25
147879,31414,29676.9,0,0,0,1,1,1,0,0,1,0,0.0,0.0,0.0,14464.68,48215.61,24107.81
87067,15235,10858.36,0,0,0,0,1,1,0,1,1,1,0.0,0.0,0.0,0.0,48778.91,12194.73
138523,31329,18093.95,0,1,1,1,1,1,0,1,0,0,0.0,11137.51,14850.01,14850.01,32175.02,16087.51
121337,614,31900.73,0,1,0,1,0,1,1,1,1,0,0.0,11102.78,0.0,14803.71,0.0,44411.14
161827,9466,21705.49,1,0,0,1,1,1,1,1,0,1,32663.88,0.0,0.0,21775.92,50810.48,25405.24
125835,13684,30612.41,0,0,0,1,1,1,0,0,1,1,0.0,0.0,0.0,13589.76,27179.53,40769.29
123349,32943,20372.06,1,0,0,0,1,1,1,1,0,0,17508.49,0.0,0.0,0.0,42020.36,10505.09
177599,5133,55410.1,1,0,0,1,1,1,1,1,0,0,29263.97,0.0,0.0,19509.32,45521.74,22760.87
183523,29541,25540.8,1,0,1,1,0,1,1,0,0,0,25688.24,0.0,17125.49,17125.49,0.0,68501.97
180488,3231,48542.91,0,0,0,1,1,1,1,1,0,1,0.0,0.0,0.0,21452.35,53630.87,53630.87
109920,23158,7256.81,1,0,0,0,1,1,1,1,0,0,19876.3,0.0,0.0,0.0,39752.6,19876.3
56224,11364,9644.0,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,28172.8,7043.2
151811,5121,6357.41,0,1,0,1,1,1,1,1,0,1,0.0,17541.57,0.0,23388.76,66268.17,33134.08
145669,16140,41768.52,0,0,0,0,1,0,1,0,1,1,0.0,0.0,0.0,0.0,87760.48,0.0
54274,1109,14249.1,1,0,1,0,1,1,0,1,1,1,9728.98,0.0,6485.98,0.0,18160.75,4540.19
194458,40856,29251.8,1,0,0,0,1,1,0,1,1,1,31087.55,0.0,0.0,0.0,62175.1,31087.55
129600,24182,1882.32,0,1,0,0,1,1,1,1,1,0,0.0,12941.96,0.0,0.0,60395.81,30197.91
110399,1230,22277.96,1,0,1,1,1,0,1,0,0,1,21722.76,0.0,14481.84,14481.84,36204.6,0.0
185932,5712,31803.73,0,1,1,0,0,1,1,1,1,1,0.0,18552.03,24736.04,0.0,0.0,74208.13
93428,6709,26490.05,0,0,1,1,1,1,0,0,1,1,0.0,0.0,10038.16,10038.16,26768.42,13384.21
198832,6028,27935.86,0,0,1,0,1,1,1,1,0,1,0.0,0.0,27478.02,0.0,109912.09,27478.02
195422,15320,27770.63,1,0,0,1,1,1,0,1,1,0,38082.84,0.0,0.0,25388.56,59239.98,29619.99
175932,41779,26714.44,1,0,0,1,1,0,1,0,1,1,26859.64,0.0,0.0,17906.43,62672.49,0.0
135963,17547,28831.33,0,1,1,0,1,1,1,1,0,1,0.0,11198.08,14930.78,0.0,42303.87,21151.94
143096,1034,47291.05,1,0,1,1,0,0,0,1,1,1,47385.47,0.0,31590.32,15795.16,0.0,0.0
158138,4220,22185.98,1,0,0,1,0,1,1,1,0,0,30399.7,0.0,0.0,20266.46,0.0,81065.86
103826,19450,2013.53,0,0,0,1,1,1,1,1,0,1,0.0,0.0,0.0,13727.08,51476.54,17158.85
171313,27736,28398.94,1,0,1,1,1,0,1,1,1,0,28794.51,0.0,19196.34,19196.34,47990.86,0.0
156085,25798,13688.61,1,0,1,1,1,1,0,1,1,1,29149.6,0.0,19433.06,19433.06,32388.44,16194.22
71701,876,18266.42,1,0,1,1,0,1,1,1,0,1,10511.72,0.0,7007.81,7007.81,0.0,28031.24
145226,24656,5219.66,0,1,1,1,1,1,1,1,1,0,0.0,14418.79,19225.06,19225.06,53555.52,8925.92
88504,24879,3803.67,1,0,1,1,1,1,0,1,1,0,14955.33,0.0,9970.22,9970.22,9970.22,14955.33
170215,42200,15531.46,0,1,1,1,1,1,1,1,0,1,0.0,14060.44,18747.26,18747.26,30464.29,30464.29
170414,5953,46612.29,1,0,1,0,1,0,1,1,0,0,29462.18,0.0,19641.45,0.0,68745.08,0.0
128112,36136,14378.87,0,1,1,1,1,1,1,0,0,0,0.0,9699.64,12932.85,12932.85,36027.24,6004.54
129734,36675,17020.03,1,0,0,1,1,1,0,0,0,1,19009.74,0.0,0.0,12673.16,29570.71,14785.36
161582,14025,19922.9,0,1,1,1,1,1,0,0,1,1,0.0,15954.26,21272.35,21272.35,55308.11,13827.03
163248,18465,6422.59,0,0,0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,138360.41,0.0
63678,860,2946.87,0,0,0,0,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,29935.56
71914,572,9202.04,0,0,0,0,0,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,31069.98
53451,8213,12777.6,0,0,0,0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,21640.27,10820.13
110802,23532,27956.07,1,0,1,1,1,1,0,0,1,1,14828.48,0.0,9885.65,9885.65,18535.6,6178.53
72400,20398,9938.33,1,0,0,1,0,0,1,1,1,0,21031.83,0.0,0.0,7010.61,0.0,0.0
132809,26491,24090.96,0,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,54818.03,27409.01
111205,16978,8888.1,0,0,1,1,0,1,0,1,1,1,0.0,0.0,14223.15,14223.15,0.0,56892.6
188487,39245,11973.37,0,0,0,1,1,0,0,1,0,1,0.0,0.0,0.0,22878.1,114390.53,0.0
185458,53204,18634.97,0,0,1,1,1,1,1,1,1,0,0.0,0.0,18936.5,18936.5,50497.35,25248.67
133024,7113,35875.45,0,1,1,0,1,1,0,1,1,1,0.0,11254.44,15005.92,0.0,36442.96,27332.22
153757,8429,36155.22,1,0,0,0,1,0,0,1,1,0,27293.19,0.0,0.0,0.0,81879.58,0.0
138773,19374,25097.52,1,0,1,1,1,1,1,0,1,0,23575.37,0.0,15716.91,15716.91,26194.86,13097.43
129005,15598,14056.16,1,0,0,1,1,1,1,1,1,1,24837.71,0.0,0.0,16558.47,38636.44,19318.22
117123,20218,5220.16,0,0,1,1,0,0,0,0,1,1,0.0,0.0,61123.23,30561.61,0.0,0.0
68823,15199,8390.86,0,1,0,0,1,1,1,1,0,0,0.0,5654.14,0.0,0.0,26386.0,13193.0
