record_id,estate,debts,wills,husband,wives,father,mother,sons,daughters,brothers_m,sisters_m,grandfather,grandmother,share_husband,share_wife,share_father,share_mother,share_sons,share_daughters,net_estate,shares_total,distribution_check,notes,distributed,death_date,distribution_date,country,special_cases
3398,126144,20447,21531.93,1,0,0,1,1,1,0,1,0,0,21041.27,0.0,0.0,14027.51,19638.52,29457.77,84165.07,84165.07,1,nan,,,,,nan
3399,170957,6910,13322.96,1,0,0,0,1,0,1,0,0,0,37681.01,0.0,0.0,0.0,113043.03,0.0,150724.04,150724.04,1,nan,,,,,nan
3400,146545,29690,19543.81,0,1,1,1,1,1,1,0,0,1,0.0,12163.9,16218.53,16218.53,21084.09,31626.14,97311.19,97311.19,1,nan,,,,,nan
3401,191271,46763,33719.99,0,1,1,1,1,0,1,1,0,0,0.0,13848.5,18464.67,18464.67,60010.17,0.0,110788.01,110788.01,1,nan,,,,,nan
3402,166656,26328,552.33,0,0,1,0,1,1,0,1,0,0,0.0,0.0,23295.94,0.0,87359.79,29119.93,139775.67,139775.66,1,nan,,,,,nan
3403,136419,11173,32212.99,1,0,0,1,1,1,0,1,0,0,23258.25,0.0,0.0,15505.5,31011.0,23258.25,93033.01,93033.0,1,nan,,,,,nan
3404,156583,2901,32617.48,0,0,0,0,1,0,1,0,1,1,0.0,0.0,0.0,0.0,121064.52,0.0,121064.52,121064.52,1,nan,,,,,nan
3405,124471,18189,1384.8,0,1,1,1,0,0,0,1,0,0,0.0,26224.3,61190.03,17482.87,0.0,0.0,104897.2,104897.2,1,nan,,,,,nan
3406,136799,4124,17909.54,1,0,1,1,0,1,1,1,0,0,22953.09,0.0,15302.06,15302.06,0.0,61208.25,114765.46,114765.46,1,nan,,,,,nan
3407,68636,10310,16882.25,1,0,0,0,1,1,0,0,0,0,10360.94,0.0,0.0,0.0,20721.88,10360.94,41443.75,41443.76,1,nan,,,,,nan
3408,150479,15499,25215.85,0,0,1,0,1,1,1,0,0,1,0.0,0.0,18294.02,0.0,78402.96,13067.16,109764.15,109764.14,1,nan,,,,,nan
3409,111874,24616,1789.26,0,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,64101.56,21367.19,85468.74,85468.75,1,nan,,,,,nan
3410,53195,12272,9353.17,0,0,0,0,1,0,1,1,1,1,0.0,0.0,0.0,0.0,31569.83,0.0,31569.83,31569.83,1,nan,,,,,nan
3411,177438,16168,48136.47,0,0,0,1,0,1,1,0,1,0,0.0,0.0,0.0,28283.386250000163,0.0,84850.14374999983,113133.53,113133.53,1,,1,,,,
3412,160216,45630,25645.26,0,0,1,1,1,1,0,0,0,0,0.0,0.0,14823.46,14823.46,39529.22,19764.61,88940.74,88940.75,1,nan,,,,,nan
3413,121027,33272,12952.73,1,0,0,0,1,1,0,0,1,1,18700.57,0.0,0.0,0.0,28050.85,28050.85,74802.27,74802.26999999999,1,nan,,,,,nan
3414,161349,40321,1793.92,0,1,1,1,1,1,1,1,0,0,0.0,14904.26,19872.35,19872.35,25834.05,38751.08,119234.08,119234.09,1,nan,,,,,nan
3415,69576,11962,8960.24,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,8108.96,40544.8,0.0,48653.76,48653.76,1,nan,,,,,nan
3416,99802,15426,5647.58,0,0,1,1,1,0,0,0,0,0,0.0,0.0,13121.4,13121.4,52485.61,0.0,78728.42,78728.41,1,nan,,,,,nan
3417,55909,13351,3223.91,0,0,1,1,1,1,1,0,1,0,0.0,0.0,6555.68,6555.68,13111.36,13111.36,39334.09,39334.08,1,nan,,,,,nan
3418,173774,13111,45.01,0,0,0,0,1,1,1,0,1,1,0.0,0.0,0.0,0.0,80308.99,80308.99,160617.99,160617.98,1,nan,,,,,nan
3419,72901,18668,13758.71,0,0,1,0,1,1,1,0,0,0,0.0,0.0,6745.72,0.0,25296.43,8432.14,40474.29,40474.29,1,nan,,,,,nan
3420,161735,18858,34735.17,0,0,1,1,1,1,0,1,0,1,0.0,0.0,18023.64,18023.64,28837.82,43256.73,108141.83,108141.83,1,nan,,,,,nan
3421,123973,28579,3068.44,1,0,1,0,1,1,1,1,0,0,23081.39,0.0,15387.59,0.0,35904.38,17952.19,92325.56,92325.55,1,nan,,,,,nan
3422,82356,17703,18247.79,0,0,0,0,1,1,0,1,1,1,0.0,0.0,0.0,0.0,39775.89,6629.32,46405.21,46405.21,1,nan,,,,,nan
3423,90591,23500,2950.62,1,0,1,1,0,1,1,0,1,0,14801.63,0.0,9867.75,9867.75,0.0,29603.25,64140.38,64140.38,1,nan,,,,,nan
3424,121006,7412,36473.4,1,0,1,1,0,1,1,1,0,1,17797.06,0.0,11864.71,11864.71,0.0,35594.12,77120.6,77120.6,1,nan,,,,,nan
3425,84776,14015,16806.91,1,0,1,1,1,1,0,1,0,0,13488.52,0.0,8992.35,8992.35,12846.21,9634.66,53954.09,53954.09,1,nan,,,,,nan
3426,137432,33536,14992.49,1,0,0,1,1,1,1,0,0,1,22225.88,0.0,0.0,14817.25,34573.59,17286.79,88903.51,88903.51000000001,1,nan,,,,,nan
3427,70668,3547,5510.18,1,0,1,0,1,1,0,1,0,0,15402.7,0.0,10268.47,0.0,23959.76,11979.88,61610.82,61610.80999999999,1,nan,,,,,nan
3428,166579,41305,34642.72,1,0,1,1,1,1,0,1,0,1,22657.82,0.0,15105.21,15105.21,25175.36,12587.68,90631.28,90631.28,1,nan,,,,,nan
3429,165915,1341,783.89,0,0,1,0,0,0,0,1,1,1,0.0,0.0,163790.11,0.0,0.0,0.0,163790.11,163790.11,1,nan,,,,,nan
3430,197373,49787,25934.29,1,0,0,1,1,0,1,1,0,0,30412.93,0.0,0.0,20275.28,70963.5,0.0,121651.71,121651.71,1,nan,,,,,nan
3431,127690,1186,7147.72,0,0,0,1,1,1,0,1,1,1,0.0,0.0,0.0,19892.71,66309.04,33154.52,119356.28,119356.27,1,nan,,,,,nan
3432,199614,17110,39656.52,1,0,1,1,1,1,0,1,1,1,35711.87,0.0,23807.91,23807.91,34011.3,25508.48,142847.48,142847.47,1,nan,,,,,nan
3433,98666,21882,13939.41,1,0,1,1,1,1,0,0,0,1,15711.15,0.0,10474.1,10474.1,10474.1,15711.15,62844.59,62844.6,1,nan,,,,,nan
3434,106675,11133,3945.85,0,1,1,1,1,1,1,0,0,1,0.0,11449.52,15266.02,15266.02,28351.19,21263.39,91596.15,91596.14,1,nan,,,,,nan
3435,121134,7251,21849.48,1,0,1,0,1,1,1,1,0,0,23008.38,0.0,15338.92,0.0,42948.98,10737.24,92033.52,92033.52,1,nan,,,,,nan
3436,184028,6080,36333.8,1,0,1,1,0,1,1,1,1,0,32680.2,0.0,21786.8,21786.8,0.0,65360.4,141614.2,141614.2,1,nan,,,,,nan
3437,197945,52014,22508.5,0,1,0,0,1,1,1,1,0,0,0.0,15427.81,0.0,0.0,61711.25,46283.44,123422.5,123422.5,1,nan,,,,,nan
3438,110884,3340,24908.19,0,1,0,1,1,1,1,0,0,1,0.0,10329.48,0.0,13772.63,29266.85,29266.85,82635.81,82635.81,1,nan,,,,,nan
3439,190956,2413,8061.65,1,0,1,1,1,1,1,0,0,1,45120.34,0.0,30080.22,30080.22,50133.71,25066.85,180481.35,180481.34,1,nan,,,,,nan
3440,125895,21557,18045.78,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,57528.15,28764.07,86292.22,86292.22,1,nan,,,,,nan
3441,101811,10958,28119.5,1,0,1,0,1,1,0,1,0,0,15683.38,0.0,10455.58,0.0,14637.82,21956.73,62733.5,62733.51,1,nan,,,,,nan
3442,109719,20228,377.19,1,0,1,0,1,1,1,1,0,0,22278.45,0.0,14852.3,0.0,38987.29,12995.76,89113.81,89113.8,1,nan,,,,,nan
3443,78929,3908,13513.18,1,0,1,1,1,1,1,1,1,1,15376.95,0.0,10251.3,10251.3,17085.51,8542.75,61507.82,61507.81,1,nan,,,,,nan
3444,83641,9802,17642.55,1,0,0,0,1,1,0,0,1,1,14049.11,0.0,0.0,0.0,33717.87,8429.47,56196.45,56196.45,1,nan,,,,,nan
3445,109687,28220,3545.12,0,0,1,0,0,1,1,1,0,1,0.0,0.0,15584.376000000002,0.0,0.0,62337.50400000001,77921.88,77921.88,1,,1,,,,
3446,161844,24688,41228.82,0,1,1,0,0,1,1,1,1,1,0.0,15146.400166205018,20195.19180055397,0.0,0.0,60585.588033240994,95927.18,95927.18,1,,1,,,,
3447,178241,10808,36064.82,1,0,1,1,0,0,1,1,0,0,78820.90320000029,0.0,26273.638399999854,26273.638399999854,0.0,0.0,131368.18,131368.18,1,,1,,,,
3448,176593,25367,5485.44,1,0,1,0,0,1,1,1,1,0,39747.42644628102,0.0,26498.28066115695,0.0,0.0,79494.85289256203,145740.56,145740.56,1,,1,,,,
3449,195392,33082,3413.26,0,1,0,0,1,1,1,1,0,0,0.0,19862.09,0.0,0.0,55613.86,83420.79,158896.74,158896.74,1,nan,,,,,nan
3450,61884,18022,13697.78,0,1,0,0,1,1,1,1,0,1,0.0,3770.53,0.0,0.0,17595.8,8797.9,30164.22,30164.23,1,nan,,,,,nan
3451,159482,14842,36980.3,1,0,0,1,0,0,1,0,1,0,80744.77875000016,0.0,0.0,26914.92124999982,0.0,0.0,107659.7,107659.69999999998,1,,1,,,,
3452,195429,13230,56848.46,1,0,1,1,1,1,0,0,0,0,31337.64,0.0,20891.76,20891.76,44768.05,7461.34,125350.54,125350.55,1,nan,,,,,nan
3453,162327,21001,43227.1,1,0,0,0,1,1,0,1,0,1,24524.72,0.0,0.0,0.0,29429.67,44144.5,98098.9,98098.89,1,nan,,,,,nan
3454,193379,18057,16908.24,0,0,1,0,1,1,1,1,1,0,0.0,0.0,26402.29,0.0,99008.6,33002.87,158413.76,158413.76,1,nan,,,,,nan
3455,107425,478,15518.17,1,0,0,1,1,1,1,0,0,1,22857.21,0.0,0.0,15238.14,35555.66,17777.83,91428.83,91428.84,1,nan,,,,,nan
3456,198839,8972,40516.89,1,0,0,1,1,0,1,1,0,1,37337.53,0.0,0.0,24891.68,87120.9,0.0,149350.11,149350.11,1,nan,,,,,nan
3457,114390,5999,9778.94,1,0,0,1,1,1,1,1,1,1,24653.01,0.0,0.0,16435.34,32870.69,24653.01,98612.06,98612.05,1,nan,,,,,nan
3458,67182,7277,10753.78,1,0,0,1,1,1,1,0,1,1,12287.81,0.0,0.0,8191.87,19114.36,9557.18,49151.22,49151.22,1,nan,,,,,nan
3459,66285,10111,12911.33,1,0,1,1,1,1,1,0,1,0,10815.67,0.0,7210.44,7210.44,12017.41,6008.7,43262.67,43262.66,1,nan,,,,,nan
3460,144093,20427,1316.0,1,0,0,1,0,1,1,1,1,0,28234.62,0.0,0.0,18823.08,0.0,75292.31,122350.0,122350.01,1,nan,,,,,nan
3461,146018,12846,16095.2,1,0,0,0,1,0,0,1,0,0,29269.2,0.0,0.0,0.0,87807.6,0.0,117076.8,117076.8,1,nan,,,,,nan
3462,68301,3609,15338.49,1,0,0,1,1,0,1,0,1,0,12338.38,0.0,0.0,8225.58,28789.55,0.0,49353.51,49353.51,1,nan,,,,,nan
3463,140529,1008,23907.08,0,0,1,0,0,1,0,1,0,0,0.0,0.0,28903.48374999984,0.0,0.0,86710.43625000016,115613.92,115613.92,1,,1,,,,
3464,157286,5373,13388.11,0,0,1,0,1,1,1,1,0,1,0.0,0.0,23087.48,0.0,76958.27,38479.14,138524.89,138524.89,1,nan,,,,,nan
3465,62710,3558,9360.06,0,0,1,0,1,1,0,1,0,1,0.0,0.0,8298.66,0.0,16597.31,24895.97,49791.94,49791.94,1,nan,,,,,nan
3466,166004,33088,29365.99,0,0,1,0,0,1,0,0,1,1,0.0,0.0,20709.99719999972,0.0,0.0,82840.01280000027,103550.01,103550.01,1,,1,,,,
3467,80749,14348,18173.25,1,0,1,0,1,0,1,0,0,0,12056.94,0.0,8037.96,0.0,28132.85,0.0,48227.75,48227.75,1,nan,,,,,nan
3468,126506,10261,38312.66,0,0,0,1,0,1,0,1,0,1,0.0,0.0,0.0,15586.465599999752,0.0,62345.87440000024,77932.34,77932.34,1,,1,,,,
3469,62836,1409,19234.04,0,0,1,0,1,1,0,1,1,0,0.0,0.0,7032.16,0.0,14064.32,21096.48,42192.96,42192.96,1,nan,,,,,nan
3470,129917,3476,38401.26,1,0,1,1,1,1,1,1,0,0,22009.93,0.0,14673.29,14673.29,24455.48,12227.74,88039.73999999999,88039.73000000001,1,nan,,,,,nan
3471,107927,26506,7624.39,0,0,1,0,0,1,1,1,0,0,0.0,0.0,14759.31719999961,0.0,0.0,59037.292800000396,73796.61,73796.61,1,,1,,,,
3472,188163,52496,21522.47,0,0,1,0,1,1,1,0,1,0,0.0,0.0,19024.09,0.0,54354.54,40765.9,114144.53,114144.53,1,nan,,,,,nan
3473,76001,7078,5920.04,1,0,0,1,0,1,0,1,0,0,14539.14,0.0,0.0,9692.76,0.0,38771.05,63002.96,63002.95,1,nan,,,,,nan
3474,53720,15997,6144.08,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,31578.92,0.0,0,nan,,,,,nan
3475,62564,11804,9443.37,1,0,0,0,1,1,1,0,0,0,10329.16,0.0,0.0,0.0,20658.31,10329.16,41316.63,41316.630000000005,1,nan,,,,,nan
3476,139241,30133,16798.37,1,0,0,0,1,0,1,1,1,0,23077.41,0.0,0.0,0.0,69232.22,0.0,92309.63,92309.63,1,nan,,,,,nan
3477,118300,5210,21429.21,0,0,0,0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,61107.19,30553.6,91660.79,91660.79,1,nan,,,,,nan
3478,156737,39702,4134.41,0,0,1,0,0,1,1,1,0,0,0.0,0.0,22580.11319999974,0.0,0.0,90320.47680000025,112900.59,112900.59,1,,1,,,,
3479,197434,47664,17486.68,1,0,0,0,1,1,0,1,1,1,33070.83,0.0,0.0,0.0,49606.25,49606.25,132283.32,132283.33000000002,1,nan,,,,,nan
3480,150988,44501,34666.48,1,0,1,1,0,0,1,0,0,1,43092.30720000053,0.0,14364.10639999973,14364.10639999973,0.0,0.0,71820.51999999999,71820.51999999999,1,,1,,,,
3481,172421,33816,36152.55,1,0,0,1,1,0,0,0,0,0,25613.11,0.0,0.0,17075.41,59763.93,0.0,102452.45,102452.45,1,nan,,,,,nan
3482,73763,18388,4928.06,0,1,1,0,1,1,1,0,0,1,0.0,6305.87,8407.82,0.0,30628.5,5104.75,50446.94,50446.94,1,nan,,,,,nan
3483,130262,14238,4485.5,0,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,63736.29,47802.21,111538.5,111538.5,1,nan,,,,,nan
3484,56945,11676,2176.78,0,0,0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,43092.22,0.0,43092.22,43092.22,1,nan,,,,,nan
3485,156835,23488,13564.71,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.0,0.0,59891.15,59891.15,119782.29,119782.3,1,nan,,,,,nan
3486,93384,1519,1600.06,1,0,0,1,0,0,1,1,0,0,67698.7012500002,0.0,0.0,22566.23874999979,0.0,0.0,90264.94,90264.93999999999,1,,1,,,,
3487,135741,10785,21022.65,0,1,0,1,1,1,1,0,0,1,0.0,12991.67,0.0,17322.22,49079.64,24539.82,103933.35,103933.35,1,nan,,,,,nan
3488,97885,18261,10377.4,0,0,1,0,1,1,1,0,0,0,0.0,0.0,11541.1,0.0,38470.33,19235.17,69246.6,69246.6,1,nan,,,,,nan
3489,189633,28604,32272.39,1,0,1,0,1,0,1,1,1,1,32189.15,0.0,21459.43,0.0,75108.02,0.0,128756.61,128756.6,1,nan,,,,,nan
3490,63916,18291,3840.06,1,0,1,0,1,1,0,1,0,1,10446.24,0.0,6964.16,0.0,19499.64,4874.91,41784.94,41784.95,1,nan,,,,,nan
3491,182429,25576,30249.05,0,1,1,0,1,1,1,0,0,1,0.0,15825.49,21100.66,0.0,59785.2,29892.6,126603.95,126603.95,1,nan,,,,,nan
3492,53344,10489,13619.19,1,0,1,1,1,1,0,1,0,0,7308.95,0.0,4872.63,4872.63,8121.06,4060.53,29235.81,29235.8,1,nan,,,,,nan
3493,118538,10447,3112.98,0,1,1,0,1,1,1,0,0,0,0.0,13122.25,17496.34,0.0,59487.54,14871.89,104978.02,104978.02,1,nan,,,,,nan
3494,132988,8180,11272.49,0,0,1,0,1,1,1,0,0,1,0.0,0.0,18922.58,0.0,47306.46,47306.46,113535.51,113535.5,1,nan,,,,,nan
3495,179004,39924,39586.94,1,0,1,0,0,1,0,1,0,1,22959.94,0.0,15306.62,0.0,0.0,61226.5,99493.06,99493.06,1,nan,,,,,nan
3496,187121,46360,41774.97,1,0,0,1,1,1,1,1,0,1,24746.51,0.0,0.0,16497.67,49493.02,8248.84,98986.03,98986.03999999998,1,nan,,,,,nan
3497,108605,5950,9009.22,1,0,1,1,0,1,0,0,1,0,18729.16,0.0,12486.1,12486.1,0.0,49944.42,93645.78,93645.78,1,nan,,,,,nan
3498,192529,44728,1157.44,1,0,1,1,1,0,0,0,0,0,36660.89,0.0,24440.59,24440.59,61101.48,0.0,146643.56,146643.55,1,nan,,,,,nan
3499,110496,10165,31851.75,0,0,1,1,0,1,0,1,0,0,0.0,0.0,11413.21,11413.21,0.0,45652.83,68479.25,68479.25,1,nan,,,,,nan
3500,97687,75,31250.76,0,0,0,1,1,0,1,1,1,0,0.0,0.0,0.0,11060.21,55301.03,0.0,66361.24,66361.23999999999,1,nan,,,,,nan
3501,81361,22955,15046.24,0,1,1,0,1,1,1,1,0,0,0.0,5419.97,7226.63,0.0,20475.44,10237.72,43359.76,43359.76,1,nan,,,,,nan
3502,69917,7701,2951.66,0,1,0,1,1,1,0,1,0,0,0.0,7408.04,0.0,9877.39,31484.18,10494.73,59264.34,59264.34,1,nan,,,,,nan
3503,120963,28984,26649.22,1,0,1,1,1,1,1,0,0,1,16332.44,0.0,10888.3,10888.3,18147.16,9073.58,65329.78,65329.78,1,nan,,,,,nan
3504,129824,37945,935.75,0,1,1,1,1,1,0,1,0,1,0.0,11367.91,15157.21,15157.21,32840.62,16420.31,90943.25,90943.26,1,nan,,,,,nan
3505,137438,6665,33848.65,0,0,1,1,1,1,1,1,0,0,0.0,0.0,16154.06,16154.06,43077.49,21538.74,96924.35,96924.35,1,nan,,,,,nan
3506,146020,25385,10008.05,1,0,1,1,1,1,0,1,1,0,27656.74,0.0,18437.82,18437.82,18437.83,27656.74,110626.95,110626.95,1,nan,,,,,nan
3507,126265,1184,25165.4,0,0,0,1,1,1,1,0,0,0,0.0,0.0,0.0,16652.6,47578.86,35684.14,99915.6,99915.6,1,nan,,,,,nan
3508,193494,34960,32147.41,1,0,0,1,1,1,1,0,1,0,31596.65,0.0,0.0,21064.43,49150.34,24575.17,126386.59,126386.59,1,nan,,,,,nan
3509,110156,2245,26712.09,0,0,1,1,1,0,1,1,1,1,0.0,0.0,13533.15,13533.15,54132.61,0.0,81198.91,81198.91,1,nan,,,,,nan
3510,189297,38976,44387.69,1,0,1,1,1,1,1,0,1,0,26483.33,0.0,17655.55,17655.55,35311.1,8827.78,105933.31,105933.31,1,nan,,,,,nan
3511,99376,7466,21503.24,0,0,1,0,1,1,0,1,0,1,0.0,0.0,11734.46,0.0,46937.84,11734.46,70406.76,70406.76,1,nan,,,,,nan
3512,150212,12661,25084.88,1,0,0,0,1,1,1,1,0,1,28116.53,0.0,0.0,0.0,42174.79,42174.79,112466.12,112466.11000000002,1,nan,,,,,nan
3513,101245,17828,24841.31,1,0,1,1,0,1,1,1,0,0,13517.47,0.0,9011.64,9011.64,0.0,27034.93,58575.69,58575.68,1,nan,,,,,nan
3514,93517,6875,27288.22,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,59353.78,59353.78,59353.78,1,,1,,,,
3515,59325,8291,10377.21,1,0,1,0,1,0,1,0,1,0,10164.2,0.0,6776.13,0.0,23716.46,0.0,40656.79,40656.79,1,nan,,,,,nan
3516,68944,6484,16551.48,1,0,0,0,1,1,1,0,0,1,11477.13,0.0,0.0,0.0,13772.56,20658.83,45908.52,45908.52,1,nan,,,,,nan
3517,171294,24027,5032.79,0,0,1,1,1,1,1,0,1,0,0.0,0.0,23705.7,23705.7,37929.12,56893.68,142234.21,142234.2,1,nan,,,,,nan
3518,144306,15331,42887.58,1,0,0,1,1,0,0,1,0,1,21521.85,0.0,0.0,14347.9,50217.66,0.0,86087.42,86087.41,1,nan,,,,,nan
3519,60996,4807,10992.9,1,0,1,1,0,1,0,1,1,1,9039.22,0.0,6026.15,6026.15,0.0,24104.59,45196.1,45196.11,1,nan,,,,,nan
3520,156812,38539,17458.93,1,0,0,0,1,0,1,0,1,0,25203.52,0.0,0.0,0.0,75610.55,0.0,100814.07,100814.07,1,nan,,,,,nan
3521,183620,24665,38472.98,1,0,1,0,1,0,1,1,1,1,30120.5,0.0,20080.34,0.0,70281.18,0.0,120482.02,120482.02,1,nan,,,,,nan
3522,86375,20018,2445.16,0,1,0,0,1,1,1,0,0,0,0.0,7988.98,0.0,0.0,37281.91,18640.95,63911.84,63911.84,1,nan,,,,,nan
3523,115156,16735,20918.26,0,1,1,1,1,1,1,1,1,1,0.0,9687.84,12917.12,12917.12,27987.1,13993.55,77502.74,77502.73,1,nan,,,,,nan
3524,111312,23281,14549.38,0,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,12246.94,45926.01,15308.67,73481.62,73481.62000000001,1,nan,,,,,nan
3525,187021,32558,23060.3,1,0,1,0,1,1,1,1,0,1,32850.68,0.0,21900.45,0.0,43800.9,32850.68,131402.7,131402.71,1,nan,,,,,nan
3526,52437,140,9619.31,1,0,0,1,1,1,0,1,0,0,10669.42,0.0,0.0,7112.95,14225.9,10669.42,42677.69,42677.69,1,nan,,,,,nan
3527,130837,2970,2369.28,1,0,1,0,1,1,1,1,0,0,31374.43,0.0,20916.29,0.0,58565.6,14641.4,125497.72,125497.72,1,nan,,,,,nan
3528,126472,20941,9888.69,0,1,0,0,1,1,0,0,1,0,0.0,11955.29,0.0,0.0,71731.73,11955.29,95642.31,95642.31,1,nan,,,,,nan
3529,54174,1322,6971.18,1,0,1,1,1,1,0,0,0,1,11470.2,0.0,7646.8,7646.8,10924.0,8193.0,45880.82,45880.8,1,nan,,,,,nan
3530,149631,10300,43719.6,1,0,1,0,0,0,1,0,0,1,71708.5537500002,0.0,23902.846249999806,0.0,0.0,0.0,95611.4,95611.4,1,,1,,,,
3531,69159,15004,16194.03,0,0,0,0,1,0,1,1,1,1,0.0,0.0,0.0,0.0,37960.97,0.0,37960.97,37960.97,1,nan,,,,,nan
3532,58317,3346,2641.52,0,0,0,0,1,1,1,1,0,1,0.0,0.0,0.0,0.0,34886.32,17443.16,52329.48,52329.48,1,nan,,,,,nan
3533,143260,37490,22953.41,0,0,0,0,1,1,1,1,0,1,0.0,0.0,0.0,0.0,55211.06,27605.53,82816.59,82816.59,1,nan,,,,,nan
3534,152643,35263,37370.86,1,0,0,1,1,1,1,1,0,0,20002.28,0.0,0.0,13334.86,31114.67,15557.33,80009.14,80009.14,1,nan,,,,,nan
3535,167849,16772,39453.45,1,0,0,0,0,1,1,1,0,1,37207.85,0.0,0.0,0.0,0.0,74415.7,111623.55,111623.54999999999,1,,1,,,,
3536,61355,6714,15203.85,0,1,1,0,1,0,1,0,0,0,0.0,4929.64,6572.86,0.0,27934.65,0.0,39437.15,39437.15,1,nan,,,,,nan
3537,153601,4510,4375.88,1,0,1,0,1,1,1,1,1,1,36178.78,0.0,24119.19,0.0,67533.72,16883.43,144715.12,144715.12,1,nan,,,,,nan
3538,186770,34568,33075.52,1,0,1,0,0,0,0,1,1,1,59563.24,0.0,59563.24,0.0,0.0,0.0,119126.48,119126.48,1,nan,,,,,nan
3539,86476,9755,22190.99,1,0,0,1,0,1,1,1,0,0,12583.85,0.0,0.0,8389.23,0.0,33556.93,54530.01,54530.01,1,nan,,,,,nan
3540,145081,1927,13891.27,0,0,1,0,1,1,1,1,0,1,0.0,0.0,21543.79,0.0,61553.68,46165.26,129262.73,129262.73,1,nan,,,,,nan
3541,146387,17274,36932.95,1,0,0,1,1,1,1,1,1,1,23045.01,0.0,0.0,15363.34,21508.68,32263.02,92180.05,92180.05,1,nan,,,,,nan
3542,114340,693,35970.2,1,0,0,0,1,1,0,0,1,1,19419.2,0.0,0.0,0.0,38838.4,19419.2,77676.8,77676.8,1,nan,,,,,nan
3543,108390,7752,11138.66,1,0,0,1,1,1,0,1,1,0,22374.83,0.0,0.0,14916.56,34805.3,17402.65,89499.34,89499.34,1,nan,,,,,nan
3544,134893,11732,33392.58,1,0,1,1,1,1,1,0,0,1,22442.1,0.0,14961.4,14961.4,18701.75,18701.75,89768.42,89768.4,1,nan,,,,,nan
3545,152312,45131,25072.65,0,0,1,0,1,0,1,1,1,0,0.0,0.0,13684.73,0.0,68423.63,0.0,82108.35,82108.36,1,nan,,,,,nan
3546,118847,13157,34599.15,0,1,0,0,1,1,1,1,0,0,0.0,8886.36,0.0,0.0,24881.8,37322.7,71090.85,71090.86,1,nan,,,,,nan
3547,101329,29064,10975.62,1,0,1,1,1,1,1,1,0,0,15322.34,0.0,10214.9,10214.9,14592.71,10944.53,61289.38,61289.38,1,nan,,,,,nan
3548,86271,11313,10299.79,1,0,0,1,1,1,1,0,1,1,16164.55,0.0,0.0,10776.37,21552.74,16164.55,64658.21,64658.21000000001,1,nan,,,,,nan
3549,106663,19735,8892.11,0,0,1,1,1,1,0,1,1,0,0.0,0.0,13005.98,13005.98,34682.62,17341.31,78035.89,78035.89,1,nan,,,,,nan
3550,84616,22109,2957.21,1,0,1,1,1,0,0,1,0,1,14887.45,0.0,9924.97,9924.97,24812.41,0.0,59549.79,59549.8,1,nan,,,,,nan
3551,151906,23334,22320.3,1,0,0,1,0,1,1,0,0,0,24519.62,0.0,0.0,16346.42,0.0,65385.66,106251.7,106251.7,1,nan,,,,,nan
3552,122263,24222,4759.58,1,0,1,1,0,0,0,0,0,1,46640.71,0.0,15546.9,31093.81,0.0,0.0,93281.42,93281.42,1,nan,,,,,nan
3553,65225,15956,13845.69,1,0,0,0,1,0,1,1,0,1,8855.83,0.0,0.0,0.0,26567.48,0.0,35423.31,35423.31,1,nan,,,,,nan
3554,106204,27186,5258.54,0,1,0,1,1,0,1,0,0,0,0.0,9219.93,0.0,12293.24,52246.28,0.0,73759.46,73759.45,1,nan,,,,,nan
3555,187066,41090,22906.4,0,0,0,1,1,1,1,0,1,1,0.0,0.0,0.0,20511.6,51279.0,51279.0,123069.6,123069.6,1,nan,,,,,nan
3556,75640,6779,11192.68,0,0,0,0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,57668.32,57668.32,57668.32,1,,1,,,,
3557,192261,27472,53484.45,0,1,0,0,1,1,1,1,0,0,0.0,13913.07,0.0,0.0,55652.28,41739.21,111304.55,111304.56,1,nan,,,,,nan
3558,185969,42788,26713.16,1,0,0,0,1,1,1,1,1,0,29116.96,0.0,0.0,0.0,58233.92,29116.96,116467.84,116467.84,1,nan,,,,,nan
3559,145610,37198,23220.97,1,0,0,0,1,0,1,0,0,0,21297.76,0.0,0.0,0.0,63893.27,0.0,85191.03,85191.03,1,nan,,,,,nan
3560,188970,1689,54964.82,1,0,0,0,1,1,0,1,0,0,33079.04,0.0,0.0,0.0,49618.57,49618.57,132316.18,132316.18,1,nan,,,,,nan
3561,161916,33217,24105.14,1,0,1,0,1,1,0,1,0,1,26148.47,0.0,17432.31,0.0,34864.62,26148.47,104593.86,104593.87,1,nan,,,,,nan
3562,181925,33387,44307.09,0,1,0,0,0,0,0,0,1,1,0.0,104230.91,0.0,0.0,0.0,0.0,104230.91,104230.91,1,,1,,,,
