estate,debts,wills,husband,wives,father,mother,sons,daughters,brothers_m,sisters_m,grandfather,grandmother,share_husband,share_wife,share_father,share_mother,share_sons,share_daughters,net_estate,shares_total,distribution_check
104211,8663,4201.86,1,0,1,0,0,1,0,1,1,1,22836.53,0.0,15224.36,0.0,0.0,45673.07,91346.14,83733.95999999999,False
72789,5568,8141.32,1,0,0,1,1,0,0,1,1,1,14769.92,0.0,0.0,9846.61,34463.15,0.0,59079.68,59079.68,True
153685,7551,16102.83,1,0,0,1,1,0,1,1,0,1,32507.79,0.0,0.0,21671.86,75851.52,0.0,130031.17,130031.17000000001,True
88319,13546,24903.19,0,0,0,1,1,1,0,1,1,1,0.0,0.0,0.0,8311.63,27705.45,13852.73,49869.81,49869.81,True
115322,7264,13272.62,1,0,1,0,1,1,0,1,1,1,23696.35,0.0,15797.56,0.0,47392.69,7898.78,94785.38,94785.38,True
182483,13698,42315.49,1,0,0,0,1,1,1,1,1,1,31617.38,0.0,0.0,0.0,54201.22,40650.91,126469.51000000001,126469.51000000001,True
82742,9157,1012.79,0,1,0,0,1,1,0,1,0,1,0.0,9071.53,0.0,0.0,25400.27,38100.41,72572.21,72572.21,True
145653,18674,2114.51,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,83242.99,41621.5,124864.49,124864.49,True
116683,18005,9434.04,1,0,1,0,1,0,0,1,1,0,22310.99,0.0,14873.99,0.0,52058.98,0.0,89243.95999999999,89243.96,True
135295,17094,17549.15,1,0,0,1,1,1,0,0,0,0,25162.96,0.0,0.0,16775.31,44035.18,14678.39,100651.85,100651.84000000001,True
105135,2065,11774.67,0,0,1,1,0,0,1,1,0,0,0.0,0.0,15215.89,15215.89,0.0,0.0,91295.33,30431.78,False
53676,14376,3362.72,1,0,0,1,1,1,1,1,0,0,8984.32,0.0,0.0,5989.55,15722.56,5240.85,35937.28,35937.28,True
88376,25925,3763.14,1,0,1,0,1,1,1,0,0,1,14671.97,0.0,9781.31,0.0,13693.83,20540.75,58687.86,58687.86,True
61267,3015,8699.14,0,1,0,1,1,1,0,1,1,1,0.0,6194.11,0.0,8258.81,23399.96,11699.98,49552.86,49552.86,True
155743,971,46967.5,1,0,1,1,1,1,1,1,0,1,26951.12,0.0,17967.42,17967.42,29945.69,14972.85,107804.5,107804.5,True
84813,15750,2304.37,0,1,0,1,1,0,0,1,0,0,0.0,8344.83,0.0,11126.44,47287.36,0.0,66758.63,66758.63,True
128312,29645,23023.86,0,0,1,0,0,0,1,0,1,1,0.0,0.0,12607.19,0.0,0.0,0.0,75643.14,12607.19,False
124342,13307,5882.94,1,0,1,1,1,1,0,0,0,0,26288.01,0.0,17525.34,17525.34,37554.31,6259.05,105152.06,105152.05,True
148737,3856,27899.88,1,0,0,1,1,1,0,1,1,0,29245.28,0.0,0.0,19496.85,58490.56,9748.43,116981.12,116981.12,True
76258,1766,464.13,1,0,0,0,1,1,1,1,0,0,18506.97,0.0,0.0,0.0,27760.45,27760.45,74027.87,74027.87,True
55612,16378,8642.33,1,0,0,0,0,1,0,1,1,0,7647.92,0.0,0.0,0.0,0.0,20394.45,30591.67,28042.370000000003,False
195042,26128,18079.03,1,0,1,0,0,1,1,1,0,0,34808.07,0.0,23205.38,0.0,0.0,92821.52,150834.97,150834.97,True
133910,12258,38132.35,1,0,1,1,1,1,0,1,0,1,20879.91,0.0,13919.94,13919.94,23199.9,11599.95,83519.65,83519.64,True
159795,38729,6495.94,0,0,0,1,1,0,0,1,0,1,0.0,0.0,0.0,19095.01,95475.05,0.0,114570.06,114570.06,True
112499,27373,12141.2,1,0,1,0,1,0,0,1,1,0,18246.2,0.0,12164.13,0.0,42574.47,0.0,72984.8,72984.8,True
182699,49971,34949.41,0,0,1,0,1,1,1,1,1,0,0.0,0.0,16296.43,0.0,54321.44,27160.72,97778.59,97778.59,True
97196,8223,26927.73,1,0,0,0,0,1,1,1,1,0,15511.32,0.0,0.0,0.0,0.0,41363.51,62045.270000000004,56874.83,False
92878,11080,3226.04,0,1,1,0,1,1,0,1,1,1,0.0,9821.5,13095.33,0.0,37103.43,18551.71,78571.96,78571.97,True
99623,10946,11148.06,0,0,0,0,1,1,1,1,0,1,0.0,0.0,0.0,0.0,51685.96,25842.98,77528.94,77528.94,True
100204,29229,17326.01,0,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,40236.74,13412.25,53648.990000000005,53648.99,True
161638,41726,22106.11,0,0,1,0,1,1,1,1,1,1,0.0,0.0,16300.98,0.0,46574.23,34930.68,97805.89,97805.89000000001,True
92469,17136,7687.97,0,1,1,0,1,0,1,1,0,1,0.0,8455.63,11274.17,0.0,47915.23,0.0,67645.03,67645.03,True
64384,1331,3396.16,0,0,0,1,1,1,1,0,1,0,0.0,0.0,0.0,9942.81,33142.69,16571.34,59656.84,59656.84,True
166350,19406,6276.92,1,0,1,0,1,1,1,1,1,0,35166.77,0.0,23444.51,0.0,70333.54,11722.26,140667.08,140667.08,True
169506,17298,44321.4,0,1,1,1,1,0,1,1,0,1,0.0,13485.83,17981.1,17981.1,58438.58,0.0,107886.6,107886.61,True
125544,7167,1303.88,1,0,0,0,1,1,1,0,0,1,29268.28,0.0,0.0,0.0,50174.19,37630.65,117073.12,117073.12,True
191566,2114,54734.07,1,0,0,0,0,0,0,1,1,1,67358.96,0.0,0.0,0.0,0.0,0.0,134717.93,67358.96,False
120582,20121,32895.19,0,1,0,0,1,1,1,1,0,1,0.0,8445.73,0.0,0.0,23648.03,35472.05,67565.81,67565.81,True
173812,38657,2870.49,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,132284.51,0.0,132284.51,132284.51,True
108227,3050,14015.22,1,0,1,1,0,1,1,1,0,1,18232.36,0.0,12154.9,12154.9,0.0,48619.62,91161.78,91161.78,True
124288,10896,34011.67,1,0,0,0,1,1,1,0,1,0,19845.08,0.0,0.0,0.0,34020.14,25515.11,79380.33,79380.33,True
176275,50116,39452.46,1,0,1,0,0,1,1,0,1,0,21676.64,0.0,14451.09,0.0,0.0,43353.27,86706.54000000001,79481.0,False
187022,8375,169.56,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,142781.95,35695.49,178477.44,178477.44,True
117766,5400,30154.26,0,0,1,1,0,0,1,0,1,1,0.0,0.0,13701.96,13701.96,0.0,0.0,82211.74,27403.92,False
129884,38681,2170.02,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,76313.98,12719.0,89032.98,89032.98,True
52457,12583,1161.15,1,0,0,1,0,1,1,1,1,1,8933.73,0.0,0.0,5955.82,0.0,23823.29,38712.85,38712.84,True
75493,2168,9628.49,1,0,0,1,1,1,1,1,1,1,15924.13,0.0,0.0,10616.08,18578.15,18578.15,63696.51,63696.51,True
73131,800,20826.98,0,0,0,1,1,1,1,1,1,0,0.0,0.0,0.0,8584.0,36788.59,6131.43,51504.020000000004,51504.02,True
85178,21189,15131.9,1,0,0,0,1,1,0,0,0,0,12214.27,0.0,0.0,0.0,31408.14,5234.69,48857.1,48857.100000000006,True
50592,10464,7548.22,0,0,0,1,1,1,0,1,0,0,0.0,0.0,0.0,5429.96,10859.93,16289.89,32579.78,32579.78,True
159555,11476,25668.27,1,0,1,1,1,1,0,0,1,0,30602.68,0.0,20401.79,20401.79,34002.98,17001.49,122410.73,122410.73000000003,True
144945,9892,18017.28,1,0,0,1,1,0,1,1,1,1,29258.93,0.0,0.0,19505.95,68270.84,0.0,117035.72,117035.72,True
155669,11770,30074.05,1,0,0,0,0,0,1,1,1,1,56912.47,0.0,0.0,0.0,0.0,0.0,113824.95,56912.47,False
175057,31911,42781.95,1,0,1,0,0,1,0,1,1,0,25091.01,0.0,16727.34,0.0,0.0,50182.03,100364.05,92000.38,False
165838,40015,38428.04,0,1,1,1,0,1,1,0,1,0,0.0,9710.55,12947.4,12947.4,0.0,51789.61,87394.95999999999,87394.95999999999,True
172647,31478,44216.55,1,0,0,1,1,0,1,1,0,1,24238.11,0.0,0.0,16158.74,56555.6,0.0,96952.45,96952.45,True
154086,8234,48131.93,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,16286.68,61075.04,20358.35,97720.07,97720.07,True
75213,12866,643.25,1,0,0,1,1,0,0,1,1,0,15425.94,0.0,0.0,10283.96,35993.85,0.0,61703.75,61703.75,True
104604,18098,15949.28,0,0,1,1,1,1,1,0,0,0,0.0,0.0,11759.45,11759.45,40318.13,6719.69,70556.72,70556.72,True
90718,18393,2358.09,0,1,0,0,1,1,0,1,0,0,0.0,8745.86,0.0,0.0,40814.03,20407.02,69966.91,69966.91,True
84899,8407,19018.28,0,0,1,1,0,1,1,1,1,0,0.0,0.0,9578.95,9578.95,0.0,38315.81,57473.72,57473.71,True
147071,2294,48081.1,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,55254.8,41441.1,96695.9,96695.9,True
121557,6402,15679.62,0,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,66316.92,33158.46,99475.38,99475.38,True
154600,26183,1252.23,0,0,1,1,1,1,0,0,1,0,0.0,0.0,21194.13,21194.13,48443.72,36332.79,127164.77,127164.77000000002,True
53786,14206,494.33,0,1,0,0,1,1,1,1,1,1,0.0,4885.71,0.0,0.0,27359.97,6839.99,39085.67,39085.67,True
147014,23176,33214.88,0,0,1,1,1,1,1,1,1,0,0.0,0.0,15103.85,15103.85,40276.94,20138.47,90623.12,90623.11,True
170175,7966,668.29,1,0,0,0,1,1,1,1,0,1,40385.18,0.0,0.0,0.0,69231.73,51923.8,161540.71,161540.71000000002,True
159331,42829,2651.81,0,1,1,1,1,1,1,1,1,1,0.0,14231.27,18975.03,18975.03,30834.43,30834.43,113850.19,113850.19,True
96040,8700,13499.28,0,1,0,1,1,1,1,1,0,1,0.0,9230.09,0.0,12306.79,20921.54,31382.31,73840.72,73840.73,True
81647,2680,21609.36,1,0,1,1,1,0,1,0,1,1,14339.41,0.0,9559.61,9559.61,23899.02,0.0,57357.64,57357.65000000001,True
126639,23553,23640.85,0,0,0,1,1,1,0,0,0,1,0.0,0.0,0.0,13240.86,44136.19,22068.1,79445.15,79445.15,True
144636,16492,39858.28,1,0,0,0,0,0,1,1,1,1,44142.86,0.0,0.0,0.0,0.0,0.0,88285.72,44142.86,False
100408,22532,1742.84,1,0,0,1,1,1,1,1,0,1,19033.29,0.0,0.0,12688.86,38066.58,6344.43,76133.16,76133.16,True
138338,18650,1814.91,1,0,0,1,1,1,1,0,1,1,29468.27,0.0,0.0,19645.51,55007.44,13751.86,117873.09,117873.08,True
97471,7420,28808.92,1,0,1,0,1,1,0,1,0,0,15310.52,0.0,10207.01,0.0,17862.27,17862.27,61242.08,61242.07000000001,True
96496,24104,18761.23,0,0,1,0,1,0,0,0,0,1,0.0,0.0,8938.46,0.0,44692.31,0.0,53630.770000000004,53630.77,True
166723,27279,3376.19,1,0,0,0,1,1,1,1,1,1,34016.95,0.0,0.0,0.0,68033.9,34016.95,136067.81,136067.8,True
143167,24449,24936.67,0,0,0,0,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,46890.67,93781.33,46890.67,False
119040,1329,12347.34,1,0,0,1,1,0,1,0,1,0,26340.92,0.0,0.0,17560.61,61462.14,0.0,105363.66,105363.67,True
65090,10062,8553.61,0,1,0,1,1,1,0,1,1,1,0.0,5809.3,0.0,7745.73,28216.59,4702.77,46474.39,46474.39,True
156792,35248,32253.74,1,0,1,0,1,1,1,1,0,1,22322.56,0.0,14881.71,0.0,20834.39,31251.59,89290.26,89290.25,True
194900,52119,41007.19,0,1,1,0,1,1,0,1,0,1,0.0,12721.73,16962.3,0.0,36044.89,36044.89,101773.81,101773.81,True
144632,39258,25946.24,0,0,0,0,1,0,1,1,1,1,0.0,0.0,0.0,0.0,79427.76,0.0,79427.76,79427.76,True
84246,6670,8951.03,0,0,1,0,0,1,1,1,0,1,0.0,0.0,11437.49,0.0,0.0,34312.49,68624.97,45749.979999999996,False
130053,37244,19169.27,1,0,0,1,1,0,0,1,0,1,18409.93,0.0,0.0,12273.29,42956.51,0.0,73639.73,73639.73000000001,True
66210,3244,12691.18,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.0,0.0,33516.55,16758.27,50274.82,50274.82000000001,True
93996,11145,18825.7,1,0,1,0,1,0,0,0,0,0,16006.33,0.0,10670.88,0.0,37348.09,0.0,64025.3,64025.299999999996,True
130918,770,17155.72,0,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,90393.82,22598.46,112992.28,112992.28,True
73105,765,17770.61,1,0,1,0,1,1,0,1,1,0,13642.35,0.0,9094.9,0.0,21221.43,10610.71,54569.39,54569.39,True
183475,15024,43320.04,0,1,0,1,1,1,1,0,1,0,0.0,15641.37,0.0,20855.16,70907.54,17726.89,125130.95999999999,125130.95999999999,True
95635,17160,8755.31,1,0,0,1,1,1,1,1,1,1,17429.92,0.0,0.0,11619.95,27113.21,13556.61,69719.69,69719.69,True
127611,33327,4794.02,0,1,0,1,0,0,1,0,1,0,0.0,22372.49,0.0,14915.0,0.0,0.0,89489.98,37287.490000000005,False
83497,12140,13994.2,1,0,1,1,1,1,1,1,0,0,14340.7,0.0,9560.47,9560.47,13657.81,10243.36,57362.8,57362.81,True
184315,48326,43960.96,0,0,1,0,1,1,1,1,0,1,0.0,0.0,15338.01,0.0,51126.69,25563.34,92028.04000000001,92028.04,True
171452,43125,13343.98,0,0,1,0,0,1,0,1,1,1,0.0,0.0,19163.84,0.0,0.0,76655.35,114983.02,95819.19,False
86868,21938,15188.06,1,0,0,1,0,0,1,0,1,0,24870.97,0.0,0.0,8290.32,0.0,0.0,49741.94,33161.29,False
168867,31917,4523.5,1,0,1,0,1,1,1,1,1,0,33106.62,0.0,22071.08,0.0,30899.52,46349.28,132426.5,132426.5,True
171613,10441,16417.71,1,0,0,0,1,1,0,0,1,1,36188.57,0.0,0.0,0.0,81424.29,27141.43,144754.29,144754.28999999998,True
98077,28551,16846.71,1,0,1,0,1,1,1,1,0,1,13169.82,0.0,8779.88,0.0,17559.76,13169.82,52679.29,52679.27999999999,True
164072,3774,21698.47,1,0,1,1,1,1,1,0,1,1,34649.88,0.0,23099.92,23099.92,23099.92,34649.88,138599.53,138599.52,True
92958,12050,10814.69,1,0,1,1,0,0,1,0,1,0,35046.65,0.0,11682.22,11682.22,0.0,0.0,70093.31,58411.090000000004,False
107249,15335,19020.87,1,0,0,1,0,1,0,1,0,0,18223.28,0.0,0.0,12148.85,0.0,36446.57,72893.13,66818.7,False
150176,23342,31727.03,0,1,0,1,1,1,1,1,1,1,0.0,11888.37,0.0,15851.16,33683.72,33683.72,95106.97,95106.97,True
72023,11400,19730.53,1,0,1,1,0,0,1,0,1,1,20446.24,0.0,6815.41,6815.41,0.0,0.0,40892.47,34077.06,False
196468,42429,22136.19,0,0,1,0,1,1,1,1,0,0,0.0,0.0,21983.8,0.0,73279.34,36639.67,131902.81,131902.81,True
66430,10038,10816.82,1,0,1,1,0,1,1,1,0,0,9115.04,0.0,6076.69,6076.69,0.0,24306.76,45575.18,45575.17999999999,True
159996,15051,10198.03,0,0,1,0,0,0,1,1,0,1,0.0,0.0,22457.83,0.0,0.0,0.0,134746.97,22457.83,False
192581,52868,22183.8,0,0,0,1,1,1,0,1,1,0,0.0,0.0,0.0,19588.2,48970.5,48970.5,117529.2,117529.2,True
192367,12406,56837.94,1,0,0,0,1,0,1,0,0,0,30780.76,0.0,0.0,0.0,92342.29,0.0,123123.06,123123.04999999999,True
94762,6346,7110.53,0,0,0,1,1,1,1,1,1,0,0.0,0.0,0.0,13550.91,50815.92,16938.64,81305.47,81305.47,True
121228,1393,16570.26,0,1,0,1,0,1,1,1,0,1,0.0,12908.09,0.0,17210.79,0.0,68843.16,103264.74,98962.04000000001,False
124103,32244,3998.17,0,0,0,1,1,1,1,1,0,1,0.0,0.0,0.0,14643.47,41838.49,31378.87,87860.83,87860.83,True
70143,3919,5251.87,0,0,0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,60972.13,0.0,60972.13,60972.13,True
184350,10919,5396.19,0,0,1,0,1,0,1,1,1,0,0.0,0.0,28005.8,0.0,140029.01,0.0,168034.81,168034.81,True
65534,3996,14830.83,0,0,1,0,1,1,0,1,0,1,0.0,0.0,7784.53,0.0,19461.32,19461.32,46707.17,46707.17,True
77265,7274,15022.09,1,0,0,0,1,0,1,1,1,0,13742.23,0.0,0.0,0.0,41226.68,0.0,54968.91,54968.91,True
91280,2645,1444.79,1,0,1,1,1,1,1,0,0,0,21797.55,0.0,14531.7,14531.7,20759.57,15569.68,87190.21,87190.19999999998,True
199208,10234,10238.0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,29789.33,29789.33,59578.67,59578.67,178736.0,178736.0,True
181415,51426,35655.85,0,1,0,0,1,1,1,1,0,0,0.0,11791.64,0.0,0.0,33016.6,49524.9,94333.15,94333.14,True
108772,3167,3694.53,1,0,0,0,1,1,0,0,0,1,25477.62,0.0,0.0,0.0,50955.24,25477.62,101910.47,101910.48,True
166078,35970,29650.77,1,0,0,1,1,1,0,0,0,0,25114.31,0.0,0.0,16742.87,43950.04,14650.01,100457.23,100457.23,True
68607,15479,3315.93,1,0,0,0,0,1,1,1,0,1,12453.02,0.0,0.0,0.0,0.0,24906.03,49812.07,37359.05,False
108242,30434,14240.75,1,0,1,0,0,1,0,1,1,0,14669.37,0.0,9779.58,0.0,0.0,39118.31,63567.25,63567.259999999995,True
170848,45798,25110.94,1,0,0,1,1,0,0,0,0,0,24984.76,0.0,0.0,16656.51,58297.79,0.0,99939.06,99939.06,True
151101,21765,32083.67,0,0,1,0,1,1,1,1,0,1,0.0,0.0,16208.72,0.0,69465.95,11577.66,97252.33,97252.33,True
194527,17539,48229.36,1,0,1,1,1,1,1,0,1,0,32189.66,0.0,21459.77,21459.77,30656.82,22992.61,128758.64,128758.62999999999,True
198319,5203,43638.54,0,0,0,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,112108.1,37369.36,149477.46,149477.46000000002,True
52039,13862,5729.12,0,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,5407.98,18026.6,9013.3,32447.88,32447.879999999997,True
76458,19681,7441.61,1,0,1,0,1,1,0,1,0,1,12333.85,0.0,8222.56,0.0,24667.69,4111.28,49335.39,49335.38,True
126579,5721,34530.36,0,0,1,1,1,1,1,0,0,0,0.0,0.0,14387.94,14387.94,49330.08,8221.68,86327.64,86327.64000000001,True
181021,21097,31852.74,0,0,1,1,1,1,0,1,1,1,0.0,0.0,21345.21,21345.21,64035.63,21345.21,128071.26,128071.25999999998,True
128343,24909,11576.26,1,0,1,0,1,0,0,0,1,0,22964.44,0.0,15309.62,0.0,53583.68,0.0,91857.74,91857.73999999999,True
160619,6120,13375.1,1,0,0,0,1,1,1,1,0,1,35280.97,0.0,0.0,0.0,90722.51,15120.42,141123.9,141123.9,True
146894,39747,22996.59,1,0,0,0,1,1,1,1,0,0,21037.6,0.0,0.0,0.0,50490.25,12622.56,84150.41,84150.41,True
157389,42558,10594.7,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,41694.52,62541.78,104236.3,104236.29999999999,True
163792,13644,25629.46,1,0,0,0,0,1,0,1,0,0,31129.64,0.0,0.0,0.0,0.0,83012.36,124518.54000000001,114142.0,False
57548,2403,4178.96,1,0,1,0,0,1,0,0,1,1,12741.51,0.0,8494.34,0.0,0.0,25483.02,50966.04,46718.869999999995,False
56325,5553,10387.64,1,0,0,1,1,1,0,1,0,0,10096.09,0.0,0.0,6730.73,15705.03,7852.51,40384.36,40384.36,True
109718,32869,15638.12,0,1,0,1,1,1,1,0,1,1,0.0,7651.36,0.0,10201.81,28905.14,14452.57,61210.88,61210.88,True
112097,5223,9024.2,1,0,1,1,1,0,1,1,1,1,24462.45,0.0,16308.3,16308.3,40770.75,0.0,97849.8,97849.8,True
90760,26094,2211.5,1,0,1,1,1,1,1,1,1,1,15613.62,0.0,10409.08,10409.08,17348.47,8674.24,62454.5,62454.49,True
123199,12724,30035.37,1,0,0,0,1,1,1,1,0,1,20109.91,0.0,0.0,0.0,24131.89,36197.83,80439.63,80439.63,True
192314,1891,21859.49,1,0,0,0,1,0,1,1,0,0,42140.88,0.0,0.0,0.0,126422.63,0.0,168563.51,168563.51,True
77262,22696,15147.88,0,0,1,0,1,0,1,1,0,0,0.0,0.0,6569.69,0.0,32848.43,0.0,39418.12,39418.12,True
135980,3653,16349.59,0,0,1,0,1,1,1,1,0,0,0.0,0.0,19329.57,0.0,48323.92,48323.92,115977.41,115977.40999999999,True
189273,34568,38169.8,1,0,1,0,0,0,1,0,1,1,58267.6,0.0,19422.53,0.0,0.0,0.0,116535.2,77690.13,False
114667,12527,4050.76,1,0,1,0,1,1,1,0,1,1,24522.31,0.0,16348.21,0.0,42914.04,14304.68,98089.24,98089.23999999999,True
183788,46897,3784.44,0,1,0,1,1,1,1,1,1,0,0.0,16638.32,0.0,22184.43,62855.88,31427.94,133106.56,133106.57,True
99265,8875,13978.95,1,0,0,0,0,1,1,0,1,0,19102.76,0.0,0.0,0.0,0.0,38205.53,76411.05,57308.28999999999,False
158142,13057,10167.07,0,1,1,1,0,0,1,1,0,0,0.0,33729.48,22486.32,22486.32,0.0,0.0,134917.93,78702.12,False
140894,1882,8251.34,1,0,0,1,1,1,1,1,1,1,32690.17,0.0,0.0,21793.44,43586.89,32690.17,130760.66,130760.67,True
91274,4975,18396.4,0,1,0,0,0,1,0,1,1,1,0.0,8487.83,0.0,0.0,0.0,33951.3,67902.6,42439.130000000005,False
189264,410,58966.27,1,0,1,0,1,1,0,1,0,0,32471.93,0.0,21647.96,0.0,50511.9,25255.95,129887.73000000001,129887.74,True
85772,23505,1023.44,1,0,0,0,0,0,0,1,1,0,30621.78,0.0,0.0,0.0,0.0,0.0,61243.56,30621.78,False
168890,46567,30616.51,1,0,0,0,1,1,0,1,0,0,22926.62,0.0,0.0,0.0,39302.78,29477.09,91706.49,91706.48999999999,True
192126,52507,14578.34,1,0,0,1,0,0,1,1,1,0,62520.33,0.0,0.0,20840.11,0.0,0.0,125040.66,83360.44,False
154475,9577,7644.48,1,0,1,1,1,1,0,0,1,1,34313.38,0.0,22875.59,22875.59,38125.98,19062.99,137253.52,137253.53,True
194573,21967,56033.24,1,0,1,1,1,1,1,0,1,1,29143.19,0.0,19428.79,19428.79,27755.42,20816.56,116572.76000000001,116572.74999999999,True
66691,15864,13863.09,0,1,0,0,1,1,0,1,1,0,0.0,4620.49,0.0,0.0,25874.74,6468.68,36963.91,36963.91,True
109726,10818,5144.44,1,0,1,1,1,1,1,1,0,0,23440.89,0.0,15627.26,15627.26,26045.43,13022.72,93763.56,93763.56,True
116219,7820,20753.13,1,0,0,1,0,0,1,1,1,1,43822.93,0.0,0.0,14607.64,0.0,0.0,87645.87,58430.57,False
109346,21602,7274.76,1,0,0,1,1,1,0,0,1,0,20117.31,0.0,0.0,13411.54,18776.16,28164.23,80469.24,80469.24,True
85550,4413,7225.32,0,1,0,1,1,0,0,1,0,1,0.0,9238.96,0.0,12318.61,52354.11,0.0,73911.68,73911.68,True
79792,8182,8706.72,0,1,0,1,1,1,0,1,0,0,0.0,7862.91,0.0,10483.88,29704.33,14852.16,62903.28,62903.28,True
156706,42605,5953.13,0,1,0,0,0,1,1,0,1,1,0.0,13518.48,0.0,0.0,0.0,72098.58,108147.87,85617.06,False
158212,34033,36567.38,1,0,1,1,1,1,1,1,1,1,21902.9,0.0,14601.94,14601.94,24336.56,12168.28,87611.62,87611.62000000001,True
63553,7135,803.02,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,55614.98,0.0,55614.98,55614.98,True
177336,9068,37974.49,0,1,1,1,1,0,1,1,1,0,0.0,16286.69,21715.58,21715.58,70575.65,0.0,130293.51000000001,130293.5,True
196139,5513,9031.64,0,1,0,0,1,1,0,1,1,1,0.0,22699.29,0.0,0.0,105930.04,52965.02,181594.36,181594.34999999998,True
185247,6532,47628.44,0,1,1,1,0,0,1,0,1,1,0.0,32771.64,21847.76,21847.76,0.0,0.0,131086.56,76467.15999999999,False
124481,807,10173.49,1,0,1,0,1,1,0,1,0,0,28375.13,0.0,18916.75,0.0,49656.47,16552.16,113500.51,113500.51000000001,True
180848,46394,34142.56,0,0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,16718.57,0.0,66874.29,100311.44,83592.85999999999,False
108973,23972,14165.54,0,0,1,1,1,1,1,1,0,0,0.0,0.0,11805.91,11805.91,35417.73,11805.91,70835.45999999999,70835.46,True
76335,5467,16178.82,0,0,1,0,1,1,1,1,1,0,0.0,0.0,9114.86,0.0,22787.16,22787.16,54689.18,54689.18,True
194028,16279,35670.69,0,0,1,0,1,0,0,1,0,1,0.0,0.0,23679.72,0.0,118398.59,0.0,142078.31,142078.31,True
125214,37335,10554.06,1,0,0,1,1,1,1,1,1,1,19331.24,0.0,0.0,12887.49,36084.97,9021.24,77324.94,77324.94000000002,True
122748,13269,27786.99,0,1,1,1,0,1,0,1,0,0,0.0,9076.89,12102.52,12102.52,0.0,48410.08,81692.01,81692.01000000001,True
88195,13148,18416.5,1,0,1,0,0,1,1,1,1,1,13068.58,0.0,8712.38,0.0,0.0,34849.54,56630.5,56630.5,True
192139,38724,22476.03,1,0,1,1,1,1,1,0,1,1,32734.74,0.0,21823.16,21823.16,43646.32,10911.58,130938.97,130938.96,True
85887,840,13332.84,1,0,1,1,1,0,1,0,1,1,17928.54,0.0,11952.36,11952.36,29880.9,0.0,71714.16,71714.16,True
168645,28380,23775.71,0,1,1,0,1,1,1,1,1,0,0.0,14561.16,19414.88,0.0,41256.62,41256.62,116489.29000000001,116489.28,True
89963,15291,5188.28,0,0,1,1,1,1,0,0,0,0,0.0,0.0,11580.62,11580.62,26469.99,19852.49,69483.72,69483.72,True
117117,30161,12063.76,1,0,0,1,1,1,1,0,0,1,18723.06,0.0,0.0,12482.04,29124.76,14562.38,74892.24,74892.24,True
92004,12944,6532.83,1,0,1,1,0,1,1,1,0,0,14505.43,0.0,9670.29,9670.29,0.0,38681.16,72527.17,72527.17000000001,True
62153,6132,9923.89,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,30731.41,15365.7,46097.11,46097.11,True
131260,1849,8864.97,0,0,0,0,0,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,80364.02,120546.03,80364.02,False
61631,10230,14152.73,0,0,1,0,1,1,1,0,1,1,0.0,0.0,6208.05,0.0,20693.48,10346.74,37248.270000000004,37248.27,True
107961,20205,13345.21,1,0,1,0,1,1,1,0,0,1,18602.7,0.0,12401.8,0.0,17362.52,26043.78,74410.79000000001,74410.8,True
120543,28512,4575.86,1,0,0,1,1,0,1,1,0,0,21863.78,0.0,0.0,14575.86,51015.5,0.0,87455.14,87455.14,True
130454,12937,28908.5,1,0,0,0,1,1,1,1,1,0,22152.12,0.0,0.0,0.0,56962.61,9493.77,88608.5,88608.5,True
105544,23022,10719.34,0,0,0,1,1,1,1,1,1,0,0.0,0.0,0.0,11967.11,39890.37,19945.18,71802.66,71802.66,True
89868,26475,19206.78,1,0,0,0,1,1,1,1,0,1,11046.56,0.0,0.0,0.0,13255.87,19883.8,44186.22,44186.229999999996,True
99536,12553,7543.93,1,0,1,1,0,1,1,1,1,1,18332.09,0.0,12221.4,12221.4,0.0,36664.19,79439.07,79439.08,True
126990,17982,16025.41,1,0,0,0,1,0,0,0,0,1,23245.65,0.0,0.0,0.0,69736.94,0.0,92982.59,92982.59,True
133880,30534,31403.96,0,1,0,0,1,1,0,1,1,1,0.0,8992.76,0.0,0.0,31474.64,31474.64,71942.04000000001,71942.04000000001,True
