record_id,estate,debts,wills,husband,wives,father,mother,sons,daughters,brothers_m,sisters_m,grandfather,grandmother,share_husband,share_wife,share_father,share_mother,share_sons,share_daughters
5507,147527,19587,38452.39,True,0,False,True,3,1,2,0,True,False,22371.9,0,0,14914.6,44743.81,7457.3
5508,84862,19425,9048.84,False,1,True,True,0,1,1,2,False,False,0,7048.52,9398.03,9398.03,0,28194.08
5509,180007,7160,9604.62,True,0,False,False,2,1,0,2,True,True,40810.6,0,0,0,97945.43,24486.36
5510,80794,4713,22128.2,False,0,True,False,0,1,1,0,True,True,0,0,8992.13,0,0,26976.4
5511,150024,12669,38794.62,True,0,False,True,2,2,2,2,True,False,24640.1,0,0,16426.73,38329.04,19164.52
5512,150897,19484,30408.22,False,0,True,False,3,1,1,1,False,False,0,0,16834.13,0,72146.27,12024.38
5513,64517,11118,11722.2,False,0,True,False,3,1,2,0,True,True,0,0,6946.13,0,29769.14,4961.52
5514,135672,3961,3053.27,True,0,True,False,0,3,1,2,False,True,29690.25,0,19793.5,0,0,79173.99
5515,68560,12630,12916.5,True,0,False,True,3,1,0,2,False,False,10753.38,0,0,7168.92,21506.75,3584.46
5516,52562,7158,6294.25,False,0,False,True,3,1,1,2,True,True,0,0,0,6518.29,27935.54,4655.92
5517,189342,49380,46276.9,True,0,True,False,2,2,2,0,False,False,23421.28,0,15614.18,0,36433.09,18216.55
5518,189655,54945,23893.47,False,0,False,True,1,2,0,1,True,False,0,0,0,18469.42,46173.55,46173.55
5519,86504,8930,23512.82,False,0,True,False,0,3,1,0,False,False,0,0,9010.2,0,0,36040.79
5520,150715,41736,25702.85,True,0,False,False,0,1,2,2,True,True,20819.04,0,0,0,0,41638.07
5521,193134,46265,1070.53,True,0,False,True,1,0,0,1,True,False,36449.62,0,0,24299.74,85049.11,0
5522,71124,18093,17338.69,False,0,False,False,1,0,2,2,False,True,0,0,0,0,35692.31,0
5523,190256,35213,35912.15,False,1,True,False,0,1,1,0,True,False,0,14891.36,19855.14,0,0,59565.43
5524,136234,93,28259.71,False,0,True,True,1,1,1,2,False,True,0,0,17980.22,17980.22,47947.24,23973.62
5525,57548,13655,11560.53,False,0,False,False,0,2,2,0,False,True,0,0,0,0,0,21554.98
5526,60403,8751,15286.13,True,0,True,True,1,1,1,1,False,False,9091.47,0,6060.98,6060.98,10101.63,5050.82
5527,96372,5828,21254.92,False,1,True,False,1,1,1,1,False,True,0,8661.14,11548.18,0,32719.84,16359.92
5528,52673,7199,9830.36,True,0,True,True,2,1,2,2,False,True,8910.91,0,5940.61,5940.61,11881.21,2970.3
5529,143275,8565,35457.56,False,0,True,False,1,1,0,0,False,True,0,0,16542.07,0,55140.24,27570.12
5530,114784,7544,23541.98,False,1,False,True,3,0,1,1,False,False,0,10462.25,0,13949.67,59286.1,0
5531,145240,20641,33040.82,True,0,True,True,2,3,0,0,False,True,22889.54,0,15259.7,15259.7,21799.57,16349.68
5532,155419,37446,11637.01,True,0,True,False,2,3,2,0,True,True,26584.0,0,17722.67,0,35445.33,26584.0
5533,198472,49737,29889.17,True,0,True,True,0,0,2,2,True,True,59422.92,0,19807.64,19807.64,0,0
5534,175247,12145,2699.68,True,0,False,True,1,0,1,0,False,True,40100.58,0,0,26733.72,93568.02,0
5535,195303,8217,49038.97,False,1,False,False,2,2,2,0,True,False,0,17255.88,0,0,80527.43,40263.72
5536,158124,45786,25921.99,False,0,True,True,1,0,1,0,False,False,0,0,14402.67,14402.67,57610.67,0
5537,170627,47613,4159.47,False,1,False,False,2,0,1,2,True,True,0,14856.82,0,0,103997.71,0
5538,132954,25409,13884.68,True,0,True,False,1,3,1,2,False,False,23415.08,0,15610.05,0,21854.07,32781.11
5539,194721,33818,9438.59,False,1,True,True,2,0,1,2,False,False,0,18933.05,25244.07,25244.07,82043.22,0
5540,181033,5671,8106.45,True,0,False,True,0,1,0,1,True,True,41813.89,0,0,27875.92,0,83627.77
5541,193330,995,54653.75,False,0,True,False,2,3,0,2,True,False,0,0,22946.88,0,65562.5,49171.88
5542,64002,7973,7862.37,True,0,True,False,2,0,0,0,True,True,12041.66,0,8027.77,0,28097.2,0
5543,184910,12222,25828.18,False,1,False,True,3,0,0,1,False,True,0,18357.48,0,24476.64,104025.71,0
5544,132402,33363,3033.64,False,0,True,False,1,1,1,2,True,True,0,0,16000.89,0,53336.31,26668.16
5545,83929,7895,3217.65,True,0,False,False,2,2,0,1,False,False,18204.09,0,0,0,36408.18,18204.09
5546,80477,6767,8792.02,False,1,True,False,3,0,2,2,False,False,0,8114.75,10819.66,0,45983.57,0
5547,78481,409,22430.34,True,0,True,False,3,2,0,2,False,True,13910.42,0,9273.61,0,24343.23,8114.41
5548,173748,28663,12302.77,True,0,False,True,2,3,1,0,False,True,33195.56,0,0,22130.37,44260.74,33195.56
5549,112332,26885,24092.29,True,0,True,True,3,1,2,0,False,False,15338.68,0,10225.78,10225.78,21912.4,3652.07
5550,161553,38260,10061.13,False,0,False,False,1,1,2,0,False,False,0,0,0,0,75487.91,37743.96
5551,62761,16627,5348.11,True,0,True,False,3,2,0,0,True,False,10196.47,0,6797.65,0,17843.83,5947.94
5552,52554,12939,7415.08,False,1,True,False,3,0,0,0,True,False,0,4024.99,5366.65,0,22808.28,0
5553,140506,7074,25095.73,True,0,True,True,1,2,0,1,False,False,27084.07,0,18056.04,18056.04,22570.06,22570.06
5554,136420,11692,9006.87,True,0,True,False,0,0,2,2,False,False,57860.57,0,19286.85,0,0,0
5555,187522,54071,9260.95,False,0,False,True,0,0,2,0,True,True,0,0,0,20698.34,0,0
5556,71596,8005,12365.92,False,0,True,False,0,1,2,2,True,False,0,0,8537.51,0,0,25612.54
5557,98796,5703,11710.95,False,0,False,True,2,3,0,0,True,True,0,0,0,13563.67,38753.36,29065.02
5558,148390,31722,7270.84,True,0,True,True,1,3,0,0,False,True,27349.29,0,18232.86,18232.86,18232.86,27349.29
5559,87573,5376,11567.44,False,0,True,True,2,2,2,1,False,True,0,0,11771.59,11771.59,31390.92,15695.46
5560,154583,13030,2952.05,True,0,False,True,1,3,2,1,True,True,34650.24,0,0,23100.16,32340.22,48510.33
5561,118205,35205,27473.03,False,1,False,False,0,1,1,2,False,False,0,6940.87,0,0,0,27763.49
5562,133381,14866,2468.39,True,0,True,True,0,3,2,2,False,False,23209.32,0,15472.88,15472.88,0,61891.53
5563,64681,15097,1517.5,True,0,False,True,0,0,2,1,False,True,24033.25,0,0,8011.08,0,0
5564,73627,19162,5101.17,True,0,False,False,0,1,1,0,True,False,12340.96,0,0,0,0,24681.92
5565,86486,15902,2691.43,True,0,False,True,1,0,2,1,True,False,16973.14,0,0,11315.43,39604.0,0
5566,173724,44742,29114.01,True,0,False,True,3,2,1,1,False,False,24967.0,0,0,16644.67,43692.25,14564.08
5567,148710,14024,26151.8,False,0,False,False,3,0,0,0,False,True,0,0,0,0,108534.2,0
5568,104608,5017,8045.57,True,0,False,True,3,1,2,1,False,True,22886.36,0,0,15257.57,45772.71,7628.79
5569,114044,8944,22552.35,True,0,True,False,0,3,1,1,False,True,19049.46,0,12699.64,0,0,50798.55
5570,178804,22444,30180.24,False,1,False,False,1,3,1,1,True,False,0,15772.47,0,0,44162.92,66244.37
5571,186613,50319,39737.94,True,0,True,False,1,2,0,1,True,False,24139.01,0,16092.68,0,28162.18,28162.18
5572,186346,5348,46430.91,True,0,False,False,1,2,1,1,True,True,33641.77,0,0,0,50462.66,50462.66
5573,142306,9546,1153.96,True,0,True,True,1,0,2,0,True,True,32901.51,0,21934.34,21934.34,54835.85,0
5574,186566,20284,38260.47,True,0,True,True,3,3,0,1,False,True,32005.38,0,21336.92,21336.92,35561.54,17780.77
5575,134815,16898,20391.53,True,0,True,True,3,3,0,1,False,False,24381.37,0,16254.24,16254.24,27090.41,13545.2
5576,133471,23207,9465.9,True,0,True,True,0,0,0,0,True,True,50399.05,0,16799.68,33599.37,0,0
5577,119991,19167,20723.46,True,0,True,False,3,2,0,2,False,False,20025.14,0,13350.09,0,35043.99,11681.33
5578,148243,4689,40525.3,False,0,False,False,1,1,0,0,False,False,0,0,0,0,68685.8,34342.9
5579,141321,24303,28332.44,True,0,False,False,3,2,1,2,True,False,22171.39,0,0,0,49885.63,16628.54
5580,141006,29673,32907.71,True,0,False,False,1,3,0,2,False,True,19606.32,0,0,0,23527.59,35291.38
5581,136414,23870,20964.67,True,0,True,True,0,2,2,0,True,False,18315.87,0,12210.58,12210.58,0,48842.31
5582,153680,42734,17499.97,False,0,True,True,0,3,0,1,True,True,0,0,15574.34,15574.34,0,62297.35
5583,161877,26022,25482.9,False,0,True,False,2,0,1,2,False,True,0,0,18395.35,0,91976.75,0
5584,175206,47415,32371.74,True,0,False,False,1,1,2,2,False,False,23854.81,0,0,0,47709.63,23854.81
5585,94832,1824,12839.93,True,0,False,True,0,0,0,1,False,False,40084.04,0,0,13361.35,0,0
5586,110381,8031,31996.04,True,0,True,True,1,0,0,2,True,False,17588.49,0,11725.66,11725.66,29314.15,0
5587,58817,16433,4262.87,False,0,True,True,1,0,0,2,True,True,0,0,6353.52,6353.52,25414.09,0
5588,90433,20472,10304.5,False,0,False,True,1,0,1,0,False,False,0,0,0,9942.75,49713.75,0
5589,130541,5169,21819.95,False,0,True,True,2,3,0,0,False,False,0,0,17258.67,17258.67,39448.4,29586.3
5590,92517,23716,6040.63,True,0,False,True,0,0,1,0,False,True,31380.19,0,0,10460.06,0,0
5591,123325,34924,6666.76,True,0,False,False,3,3,0,1,False,False,20433.56,0,0,0,40867.12,20433.56
5592,158670,7264,18321.36,False,0,True,True,1,1,1,2,False,False,0,0,22180.77,22180.77,59148.73,29574.36
5593,83536,9736,21632.79,False,0,True,False,0,1,2,0,True,True,0,0,8694.53,0,0,26083.6
5594,151827,18691,24586.48,False,0,False,False,1,2,2,1,True,False,0,0,0,0,54274.76,54274.76
5595,67594,2002,5300.55,True,0,True,True,0,1,1,2,True,True,13913.41,0,9275.61,9275.61,0,27826.82
5596,193337,23194,45144.9,True,0,True,True,3,3,2,0,True,True,31249.53,0,20833.02,20833.02,34721.69,17360.85
5597,67580,4756,14772.72,True,0,False,False,3,1,0,0,False,False,12012.82,0,0,0,30890.11,5148.35
5598,141166,2807,19425.58,False,1,True,True,0,1,0,1,True,False,0,14866.68,19822.24,19822.24,0,59466.71
5599,177383,24756,34661.09,True,0,True,False,0,3,0,0,False,False,27222.9,0,18148.6,0,0,72594.41
5600,82646,20516,13293.27,True,0,False,True,2,3,2,2,True,True,12209.18,0,0,8139.45,16278.91,12209.18
5601,134464,38392,25020.07,True,0,True,False,2,0,0,0,True,False,17762.98,0,11841.99,0,41446.96,0
5602,120707,14149,19832.32,False,1,False,False,3,0,2,0,True,True,0,10840.71,0,0,75884.97,0
5603,183059,4277,55902.05,False,1,True,True,2,0,2,0,True,False,0,15359.99,20479.99,20479.99,66559.97,0
5604,180348,43034,12449.59,True,0,True,False,1,3,1,1,True,False,31216.1,0,20810.74,0,29135.03,43702.54
5605,105413,6652,1243.72,True,0,False,True,3,0,2,0,True,True,24379.32,0,0,16252.88,56885.08,0
5606,58930,7095,9297.71,False,0,True,False,3,1,0,1,True,True,0,0,7089.55,0,30383.78,5063.96
5607,174997,21336,27504.39,False,0,False,False,3,2,2,1,False,True,0,0,0,0,94617.46,31539.15
5608,189946,13934,49407.75,False,0,True,True,0,2,1,2,False,True,0,0,21100.71,21100.71,0,84402.83
5609,108963,2542,14248.62,True,0,True,False,3,2,1,1,False,False,23043.1,0,15362.06,0,40325.42,13441.81
5610,144842,14608,37543.36,False,1,True,False,0,2,0,1,False,True,0,11586.33,15448.44,0,0,61793.76
5611,189727,42429,8914.36,True,0,True,True,1,2,1,2,False,False,34595.91,0,23063.94,23063.94,28829.93,28829.93
5612,56921,16156,2459.77,False,1,False,True,2,1,1,0,True,True,0,4788.15,0,6384.2,21706.3,5426.57
5613,101793,2735,32507.42,False,0,False,False,0,0,2,2,False,False,0,0,0,0,0,0
5614,56944,14547,9878.55,False,0,False,False,1,0,2,0,True,False,0,0,0,0,32518.45,0
5615,180513,5193,33119.15,True,0,True,True,3,2,2,0,False,True,35550.21,0,23700.14,23700.14,44437.77,14812.59
5616,103216,30247,11239.7,False,0,False,False,2,2,2,0,False,False,0,0,0,0,41152.87,20576.43
5617,161048,38523,17561.3,True,0,True,False,3,0,2,2,True,True,26240.92,0,17493.95,0,61228.82,0
5618,112074,4322,32963.08,False,0,False,False,2,0,0,0,False,True,0,0,0,0,74788.92,0
5619,109946,19373,29927.8,True,0,True,True,1,3,1,2,True,True,15161.3,0,10107.53,10107.53,10107.53,15161.3
5620,128885,30798,6421.09,True,0,False,False,0,0,2,0,False,True,45832.96,0,0,0,0,0
5621,107846,15466,11019.09,False,0,False,False,3,3,0,0,True,True,0,0,0,0,54240.61,27120.3
5622,193984,21939,2240.19,False,0,True,False,3,3,2,0,False,True,0,0,28300.8,0,94336.01,47168.0
5623,84544,421,16118.83,False,0,True,True,1,0,0,2,False,False,0,0,11334.03,11334.03,45336.11,0
5624,143829,25608,8484.5,False,0,True,True,2,3,1,0,True,False,0,0,18289.42,18289.42,41804.38,31353.29
5625,149142,40355,31086.66,False,0,True,True,1,0,2,1,True,False,0,0,12950.06,12950.06,51800.23,0
5626,100010,22859,5805.99,True,0,False,False,0,0,0,2,True,True,35672.5,0,0,0,0,0
5627,56289,5123,3733.27,False,1,False,False,0,3,0,1,True,True,0,5929.09,0,0,0,31621.82
5628,72555,11449,587.18,True,0,False,False,3,2,0,0,False,False,15129.7,0,0,0,34041.84,11347.28
5629,103908,21036,6538.55,True,0,True,False,0,2,1,2,True,False,17615.41,0,11743.61,0,0,46974.43
5630,114457,28764,12549.82,False,0,False,True,3,0,0,1,False,False,0,0,0,12190.53,60952.65,0
5631,67223,6623,13394.57,True,0,False,True,0,2,0,2,True,True,10893.56,0,0,7262.37,0,29049.5
5632,118886,13219,8387.89,False,0,False,True,1,2,0,0,False,True,0,0,0,16213.18,40532.96,40532.96
5633,188113,12079,49739.69,False,0,False,False,1,0,0,2,True,False,0,0,0,0,126294.31,0
5634,138048,10870,2531.72,False,0,True,True,0,1,2,0,True,True,0,0,20774.38,20774.38,0,62323.14
5635,189011,15875,8058.8,True,0,False,False,1,1,2,1,False,True,41269.3,0,0,0,82538.6,41269.3
5636,115055,834,15744.83,False,0,True,False,2,2,1,1,False,True,0,0,16412.69,0,54708.98,27354.49
5637,51239,7855,4806.73,True,0,False,True,0,3,2,0,False,False,8902.45,0,0,5934.96,0,23739.86
5638,94768,25194,11399.87,True,0,True,True,0,1,0,2,False,False,13424.8,0,8949.87,8949.87,0,26849.6
5639,132595,983,40293.35,False,0,False,False,1,3,2,2,False,True,0,0,0,0,36527.46,54791.19
5640,128048,38136,28778.74,True,0,True,False,0,0,2,2,True,False,30566.63,0,10188.88,0,0,0
5641,158396,33042,6985.62,False,1,True,True,3,3,2,2,False,True,0,14796.05,19728.06,19728.06,42744.14,21372.07
5642,190442,48580,35353.97,True,0,False,True,2,3,1,1,False,False,26627.01,0,0,17751.34,35502.68,26627.01
5643,123801,31296,30512.95,False,0,False,False,3,1,1,1,True,True,0,0,0,0,53136.04,8856.01
5644,107496,11020,28520.05,False,1,False,False,3,1,0,2,False,False,0,8494.49,0,0,50966.96,8494.49
5645,192208,6076,24998.23,False,0,False,True,3,0,2,0,False,False,0,0,0,26855.63,134278.14,0
5646,133532,7196,36571.36,True,0,True,False,1,1,1,0,True,True,22441.16,0,14960.77,0,34908.47,17454.24
5647,153192,4796,9045.81,False,0,True,False,0,3,1,2,False,True,0,0,23225.03,0,0,92900.13
5648,116389,25450,28232.5,True,0,True,False,1,3,0,0,True,False,15676.62,0,10451.08,0,14631.52,21947.28
5649,186692,33081,24242.55,True,0,True,True,1,3,1,2,True,True,32342.11,0,21561.41,21561.41,21561.41,32342.11
5650,195220,41376,49807.95,False,0,True,False,0,0,2,2,True,False,0,0,17339.34,0,0,0
5651,130701,13789,32045.05,False,1,True,False,0,2,0,2,False,True,0,10608.37,14144.49,0,0,56577.97
5652,57801,1958,13901.24,False,0,True,False,0,2,0,0,True,True,0,0,6990.29,0,0,27961.17
5653,158629,1403,3000.05,False,0,False,False,1,1,2,0,True,False,0,0,0,0,102817.3,51408.65
5654,185491,51976,13148.16,False,1,False,True,1,2,2,2,True,False,0,15045.85,0,20061.14,42629.92,42629.92
5655,68146,12671,9697.24,False,1,True,False,2,2,2,2,False,True,0,5722.22,7629.63,0,21617.28,10808.64
5656,174158,50477,38200.6,False,0,False,True,1,3,1,0,False,True,0,0,0,14246.73,28493.47,42740.2
5657,151050,1075,21660.41,True,0,False,True,0,3,0,0,False,True,29611.06,0,0,19740.71,0,78962.82
5658,58184,14890,10640.13,False,0,True,True,1,2,1,0,True,True,0,0,5442.31,5442.31,10884.62,10884.62
5659,52800,7185,9112.55,False,1,True,True,3,0,2,1,False,False,0,4562.81,6083.74,6083.74,19772.16,0
5660,65087,14756,2889.52,False,0,True,True,2,3,2,2,False,False,0,0,7906.91,7906.91,18072.94,13554.71
5661,192632,54096,6077.38,True,0,True,True,0,3,0,2,False,False,26491.72,0,17661.15,17661.15,0,70644.6
5662,103864,16048,14209.72,True,0,True,True,0,2,0,1,False,False,14721.26,0,9814.17,9814.17,0,39256.68
5663,85545,6477,5607.99,True,0,True,True,1,3,2,0,True,False,18365.0,0,12243.33,12243.33,12243.34,18365.0
5664,176874,34933,26491.08,True,0,False,True,2,2,0,0,True,True,28862.48,0,0,19241.65,44897.19,22448.6
5665,173571,10040,13833.86,False,1,False,False,2,1,0,1,False,False,0,18712.14,0,0,104788.0,26197.0
5666,156184,46409,17674.71,True,0,True,False,3,2,0,2,False,False,23025.07,0,15350.05,0,40293.88,13431.29
5667,178970,11543,11056.5,True,0,True,False,1,1,2,2,False,True,39092.62,0,26061.75,0,60810.75,30405.38
5668,112327,11635,31196.43,False,0,True,True,1,0,2,1,True,False,0,0,11582.6,11582.6,46330.38,0
5669,84666,24227,18017.96,False,0,False,False,3,3,1,1,False,False,0,0,0,0,28280.69,14140.35
5670,133053,10264,15688.36,False,1,True,True,0,3,1,0,False,False,0,11900.07,15866.76,15866.76,0,63467.05
5671,98669,15214,17673.34,True,0,False,False,3,1,1,0,False,False,16445.42,0,0,0,42288.21,7048.04
5672,139799,36776,23443.54,True,0,False,True,3,1,1,1,False,True,19894.86,0,0,13263.24,39789.73,6631.62
5673,184199,53250,28102.12,True,0,False,False,3,0,1,0,True,False,25711.72,0,0,0,77135.16,0
5674,121460,2946,9554.28,True,0,True,True,1,3,1,0,True,True,27239.93,0,18159.95,18159.95,18159.95,27239.93
5675,169179,42868,23493.17,False,1,True,False,3,0,1,2,False,False,0,12852.23,17136.31,0,72829.3,0
5676,69161,5610,10092.65,False,0,False,True,3,1,1,0,False,True,0,0,0,8909.72,38184.54,6364.09
5677,78088,963,23909.44,False,1,True,False,2,2,0,1,False,False,0,6651.94,8869.26,0,25129.57,12564.79
5678,124932,19512,20012.4,False,1,True,True,1,1,2,2,False,True,0,10675.95,14234.6,14234.6,30841.63,15420.82
5679,55198,5310,6829.34,True,0,True,False,2,0,0,0,False,False,10764.67,0,7176.44,0,25117.55,0
5680,55699,286,3135.86,False,0,False,False,2,3,2,0,False,False,0,0,0,0,29872.65,22404.49
5681,73617,10218,15697.82,True,0,True,True,0,1,2,2,False,False,11007.96,0,7338.64,7338.64,0,22015.93
5682,122151,27303,22438.75,True,0,False,True,1,1,1,1,True,False,18102.31,0,0,12068.21,28159.15,14079.58
5683,103593,4425,6291.14,False,1,True,True,0,3,2,0,False,True,0,10319.65,13759.53,13759.53,0,55038.14
5684,101804,21394,5642.51,True,0,True,False,3,3,0,2,False,False,18691.87,0,12461.25,0,29076.25,14538.12
5685,176662,24987,12994.67,True,0,True,False,1,0,2,1,False,True,34670.08,0,23113.39,0,80896.86,0
5686,174825,12916,47873.6,True,0,True,False,2,3,1,2,True,True,28508.85,0,19005.9,0,38011.8,28508.85
5687,146294,2897,35677.3,True,0,True,True,2,0,2,0,True,False,26929.92,0,17953.28,17953.28,44883.21,0
5688,125342,26823,12916.03,True,0,False,False,3,0,1,2,True,True,21400.74,0,0,0,64202.23,0
5689,129990,5512,9253.53,False,1,False,False,3,2,2,0,True,False,0,14403.06,0,0,75616.06,25205.35
5690,126621,8158,10959.85,True,0,True,False,3,2,0,2,False,False,26875.79,0,17917.19,0,47032.63,15677.54
5691,132417,12920,1856.73,False,1,False,False,2,3,1,1,True,False,0,14705.03,0,0,58820.14,44115.1
5692,194506,27800,14727.97,False,0,True,True,3,3,1,1,True,False,0,0,25329.67,25329.67,67545.79,33772.9
5693,161732,12851,17972.44,True,0,True,False,3,0,0,0,False,True,32727.14,0,21818.09,0,76363.33,0
5694,165993,33408,3497.25,False,0,False,True,3,3,0,2,True,True,0,0,0,21514.62,71715.42,35857.71
5695,131720,22251,20967.23,True,0,True,True,3,3,1,0,True,False,22125.44,0,14750.3,14750.3,24583.83,12291.91
5696,159390,26553,38882.88,False,1,False,False,1,3,1,0,True,True,0,11744.26,0,0,32883.94,49325.91
5697,131356,21720,13189.03,False,1,True,False,3,3,2,2,True,False,0,12055.87,16074.49,0,45544.4,22772.2
5698,71094,7939,15171.22,True,0,False,False,1,1,0,2,True,True,11995.94,0,0,0,23991.89,11995.94
5699,161518,44893,35479.99,True,0,True,True,2,2,1,2,True,True,20286.25,0,13524.17,13524.17,22540.28,11270.14
5700,159143,24137,21590.19,True,0,True,False,3,0,1,1,False,False,28353.95,0,18902.63,0,66159.22,0
5701,116246,16401,21167.25,True,0,True,False,2,1,1,1,True,True,19669.44,0,13112.96,0,36716.28,9179.07
5702,70842,6555,21182.34,False,0,False,False,1,3,2,2,True,True,0,0,0,0,17241.86,25862.8
5703,170781,27439,44022.95,True,0,True,True,1,2,1,1,True,False,24829.76,0,16553.17,16553.17,20691.47,20691.47
5704,144139,9660,22996.81,False,1,True,False,1,1,0,2,True,True,0,13935.27,18580.36,0,52644.37,26322.18
5705,80034,12150,6961.46,True,0,True,False,1,2,0,1,True,True,15230.64,0,10153.76,0,17769.07,17769.07
5706,164445,40259,3685.05,False,1,True,True,3,2,1,0,True,True,0,15062.62,20083.49,20083.49,48953.51,16317.84
5707,126184,5961,25640.89,False,0,False,True,1,0,2,2,False,True,0,0,0,15763.68,78818.43,0
5708,103069,12718,15063.74,False,0,True,True,3,0,2,1,False,True,0,0,12547.88,12547.88,50191.51,0
5709,124240,27377,27793.85,False,1,False,True,1,2,2,0,True,True,0,8633.64,0,11511.52,24461.99,24461.99
5710,89591,5171,8051.03,True,0,False,True,1,1,2,0,True,False,19092.24,0,0,12728.16,29699.04,14849.52
5711,133006,2476,8726.21,False,0,False,False,1,3,2,0,False,True,0,0,0,0,48721.52,73082.27
5712,106901,14011,1920.99,False,1,True,True,3,2,1,1,False,False,0,11371.13,15161.5,15161.5,36956.16,12318.72
5713,121036,25782,25500.63,False,0,True,True,3,0,0,0,False,False,0,0,11625.56,11625.56,46502.25,0
5714,52716,14695,8083.07,True,0,False,False,1,0,2,0,False,True,7484.48,0,0,0,22453.45,0
5715,74036,9785,9814.53,True,0,False,False,1,1,1,2,False,True,13609.12,0,0,0,27218.24,13609.12
