text,estate,total_assets,debts,funeral_expenses,bequests,wife,husband,sons,daughters,father,mother,brothers,sisters,grandchildren
"The estate is worth $923,598.17. It has debts of $72,235.47, funeral expenses of $2,661.29, a bequest of $2,376.99. Survivors include: a wife, 3 son(s), 1 daughter(s), a father, a mother, 3 brother(s), 1 sister(s)",846324.42,923598.17,72235.47,2661.29,2376.99,1,0,3,1,1,1,3,1,0
"The estate is worth $596,627.78. It has debts of $134,319.10, funeral expenses of $2,048.01, a bequest of $91,044.49. Survivors include: a wife, 4 son(s), 4 daughter(s), a mother, 2 brother(s), 1 sister(s)",369216.18000000005,596627.78,134319.1,2048.01,91044.49,1,0,4,4,0,1,2,1,0
"The estate is worth $423,490.65. It has debts of $8,204.57, funeral expenses of $6,831.89, a bequest of $109,439.13. Survivors include: a husband, 1 son(s), 3 daughter(s), a mother, 2 brother(s), 1 grandchild(ren)",299015.06,423490.65,8204.57,6831.89,109439.13,0,1,1,3,0,1,2,0,1
"The estate is worth $120,124.66. It has debts of $1,565.08, funeral expenses of $1,670.86, a bequest of $38,944.66. Survivors include: a wife, 3 son(s), a father, 2 brother(s), 2 grandchild(ren)",77944.06,120124.66,1565.08,1670.86,38944.66,1,0,3,0,1,0,2,0,2
"The estate is worth $995,436.13. It has debts of $98,771.12, funeral expenses of $3,040.28, a bequest of $175,195.81. Survivors include: a wife, 2 son(s), 1 daughter(s), 3 brother(s), 1 grandchild(ren)",718428.9199999999,995436.13,98771.12,3040.28,175195.81,1,0,2,1,0,0,3,0,1
"The estate is worth $460,710.43. It has debts of $84,021.90, funeral expenses of $3,373.53, a bequest of $64,968.63. Survivors include: a husband, 4 son(s), 2 daughter(s), a mother, 1 grandchild(ren)",308346.37,460710.43,84021.9,3373.53,64968.63,0,1,4,2,0,1,0,0,1
"The estate is worth $203,800.14. It has debts of $19,632.83, funeral expenses of $6,196.37, a bequest of $18,462.21. Survivors include: a wife, 4 son(s), 4 daughter(s), a father, 1 brother(s), 3 sister(s), 2 grandchild(ren)",159508.73,203800.14,19632.83,6196.37,18462.21,1,0,4,4,1,0,1,3,2
"The estate is worth $466,958.61. It has debts of $25,225.71, funeral expenses of $6,236.81, a bequest of $34,146.49. Survivors include: 3 son(s), 2 daughter(s), a mother, 1 brother(s)",401349.6,466958.61,25225.71,6236.81,34146.49,0,0,3,2,0,1,1,0,0
"The estate is worth $649,858.45. It has debts of $145,170.87, funeral expenses of $4,283.93, a bequest of $81,026.15. Survivors include: a wife, 4 son(s), 2 daughter(s), a father",419377.5,649858.45,145170.87,4283.93,81026.15,1,0,4,2,1,0,0,0,0
"The estate is worth $452,681.71. It has debts of $33,715.85, funeral expenses of $5,589.54, a bequest of $117,140.51. Survivors include: a wife, 2 son(s), 1 daughter(s), a mother, 3 brother(s), 1 sister(s)",296235.81000000006,452681.71,33715.85,5589.54,117140.51,1,0,2,1,0,1,3,1,0
"The estate is worth $889,112.50. It has debts of $141,675.73, funeral expenses of $9,950.94, a bequest of $56,961.34. Survivors include: 3 son(s), 3 daughter(s), a father, a mother, 3 brother(s), 2 sister(s), 1 grandchild(ren)",680524.4900000001,889112.5,141675.73,9950.94,56961.34,0,0,3,3,1,1,3,2,1
"The estate is worth $868,971.72. It has debts of $90,775.91, funeral expenses of $7,651.22, a bequest of $78,670.69. Survivors include: a husband, 5 son(s), 3 daughter(s), a father, 3 sister(s)",691873.8999999999,868971.72,90775.91,7651.22,78670.69,0,1,5,3,1,0,0,3,0
"The estate is worth $635,075.16. It has debts of $12,361.80, funeral expenses of $9,603.38, a bequest of $177,234.98. Survivors include: a wife, 1 son(s), 2 daughter(s), a mother, 3 sister(s)",435875.0,635075.16,12361.8,9603.38,177234.98,1,0,1,2,0,1,0,3,0
"The estate is worth $713,761.84. It has debts of $68,157.17, funeral expenses of $2,387.64, a bequest of $205,005.29. Survivors include: a wife, 1 daughter(s), a father, 3 brother(s), 1 sister(s), 2 grandchild(ren)",438211.7399999999,713761.84,68157.17,2387.64,205005.29,1,0,0,1,1,0,3,1,2
"The estate is worth $879,642.98. It has debts of $199,341.00, funeral expenses of $9,150.75, a bequest of $37,618.44. Survivors include: a wife, 5 son(s), 5 daughter(s), a father, a mother, 2 brother(s), 2 sister(s), 2 grandchild(ren)",633532.79,879642.98,199341.0,9150.75,37618.44,1,0,5,5,1,1,2,2,2
"The estate is worth $824,105.59. It has debts of $37,958.65, funeral expenses of $1,482.35, a bequest of $15,891.54. Survivors include: 2 son(s), 2 daughter(s), 3 brother(s), 3 sister(s), 1 grandchild(ren)",768773.0499999999,824105.59,37958.65,1482.35,15891.54,0,0,2,2,0,0,3,3,1
"The estate is worth $625,451.72. It has debts of $34,848.71, funeral expenses of $4,456.50, a bequest of $190,312.11. Survivors include: a wife, a father, a mother, 1 brother(s), 1 sister(s), 2 grandchild(ren)",395834.4,625451.72,34848.71,4456.5,190312.11,1,0,0,0,1,1,1,1,2
"The estate is worth $917,167.36. It has debts of $62,671.88, funeral expenses of $9,037.35, a bequest of $274,862.91. Survivors include: a wife, 3 son(s), 1 daughter(s), a father, 3 brother(s), 2 sister(s)",570595.22,917167.36,62671.88,9037.35,274862.91,1,0,3,1,1,0,3,2,0
"The estate is worth $460,500.23. It has debts of $4,599.62, funeral expenses of $4,075.76, a bequest of $144,670.37. Survivors include: 5 son(s), 1 daughter(s), a father, 1 brother(s), 1 grandchild(ren)",307154.48,460500.23,4599.62,4075.76,144670.37,0,0,5,1,1,0,1,0,1
"The estate is worth $118,927.87. It has debts of $1,158.50, funeral expenses of $6,447.97, a bequest of $25,987.62. Survivors include: a mother, 2 sister(s), 2 grandchild(ren)",85333.78,118927.87,1158.5,6447.97,25987.62,0,0,0,0,0,1,0,2,2
"The estate is worth $317,177.01. It has debts of $6,823.61, funeral expenses of $5,947.70, a bequest of $85,776.58. Survivors include: 3 son(s), 1 brother(s), 2 grandchild(ren)",218629.12,317177.01,6823.61,5947.7,85776.58,0,0,3,0,0,0,1,0,2
"The estate is worth $97,238.07. It has debts of $21,300.89, funeral expenses of $5,545.29, a bequest of $20,148.09. Survivors include: a wife, 5 son(s), a mother, 3 brother(s)",50243.80000000002,97238.07,21300.89,5545.29,20148.09,1,0,5,0,0,1,3,0,0
"The estate is worth $149,472.31. It has debts of $5,392.55, funeral expenses of $9,522.23, a bequest of $4,898.89. Survivors include: a husband, 2 son(s), a mother, 1 brother(s), 3 sister(s), 1 grandchild(ren)",129658.64,149472.31,5392.55,9522.23,4898.89,0,1,2,0,0,1,1,3,1
"The estate is worth $579,995.50. It has debts of $10,543.14, funeral expenses of $3,453.88, a bequest of $52,163.24. Survivors include: a husband, 4 son(s), 2 daughter(s), a mother, 2 brother(s), 2 sister(s)",513835.24,579995.5,10543.14,3453.88,52163.24,0,1,4,2,0,1,2,2,0
"The estate is worth $436,593.08. It has debts of $85,549.18, funeral expenses of $4,828.96, a bequest of $67,502.07. Survivors include: a wife, 3 son(s), 4 daughter(s), a father, a mother, 1 grandchild(ren)",278712.87,436593.08,85549.18,4828.96,67502.07,1,0,3,4,1,1,0,0,1
"The estate is worth $531,858.68. It has debts of $111,960.15, funeral expenses of $8,603.40, a bequest of $15,994.87. Survivors include: a husband, 1 son(s), 1 daughter(s), a mother, 3 brother(s), 3 sister(s), 2 grandchild(ren)",395300.26,531858.68,111960.15,8603.4,15994.87,0,1,1,1,0,1,3,3,2
"The estate is worth $697,634.88. It has debts of $157,495.49, funeral expenses of $6,961.58, a bequest of $58,864.67. Survivors include: 3 son(s), 3 daughter(s), 1 brother(s), 1 sister(s)",474313.1400000001,697634.88,157495.49,6961.58,58864.67,0,0,3,3,0,0,1,1,0
"The estate is worth $239,460.75. It has debts of $9,763.59, funeral expenses of $1,801.21, a bequest of $21,252.50. Survivors include: a wife, 2 son(s), a father, 1 brother(s), 3 sister(s), 1 grandchild(ren)",206643.45,239460.75,9763.59,1801.21,21252.5,1,0,2,0,1,0,1,3,1
"The estate is worth $406,363.51. It has debts of $39,996.95, funeral expenses of $9,148.07, a bequest of $102,734.63. Survivors include: a husband, 3 daughter(s), a father, a mother, 1 brother(s), 2 sister(s)",254483.86,406363.51,39996.95,9148.07,102734.63,0,1,0,3,1,1,1,2,0
"The estate is worth $932,379.42. It has debts of $30,755.78, funeral expenses of $6,989.77, a bequest of $220,953.21. Survivors include: a husband, 4 daughter(s), a father, 3 brother(s), 2 grandchild(ren)",673680.66,932379.42,30755.78,6989.77,220953.21,0,1,0,4,1,0,3,0,2
"The estate is worth $259,830.56. It has debts of $43,120.72, funeral expenses of $2,642.53, a bequest of $10,383.16. Survivors include: a wife, 5 son(s), 3 daughter(s), a father, 2 sister(s), 1 grandchild(ren)",203684.15,259830.56,43120.72,2642.53,10383.16,1,0,5,3,1,0,0,2,1
"The estate is worth $178,288.79. It has debts of $23,065.76, funeral expenses of $4,527.71, a bequest of $30,220.64. Survivors include: 4 son(s), 3 daughter(s), a mother, 3 brother(s), 2 sister(s)",120474.68,178288.79,23065.76,4527.71,30220.64,0,0,4,3,0,1,3,2,0
"The estate is worth $152,994.31. It has debts of $2,816.80, funeral expenses of $3,809.77, a bequest of $27,669.84. Survivors include: a wife, 4 daughter(s), a mother, 2 brother(s), 3 sister(s)",118697.90000000002,152994.31,2816.8,3809.77,27669.84,1,0,0,4,0,1,2,3,0
"The estate is worth $102,051.04. It has debts of $1,032.14, funeral expenses of $5,983.07, a bequest of $29,384.01. Survivors include: a husband, 4 son(s), 1 daughter(s), a mother, 2 brother(s), 2 sister(s)",65651.81999999999,102051.04,1032.14,5983.07,29384.01,0,1,4,1,0,1,2,2,0
"The estate is worth $722,684.92. It has debts of $92,144.18, funeral expenses of $5,930.23, a bequest of $80,349.16. Survivors include: a husband, 4 son(s), 4 daughter(s), a father, a mother, 2 brother(s), 1 sister(s), 1 grandchild(ren)",544261.35,722684.92,92144.18,5930.23,80349.16,0,1,4,4,1,1,2,1,1
"The estate is worth $698,440.66. It has debts of $172,028.40, funeral expenses of $2,968.25, a bequest of $174,100.77. Survivors include: 3 daughter(s), a father, a mother, 2 brother(s), 1 grandchild(ren)",349343.24,698440.66,172028.4,2968.25,174100.77,0,0,0,3,1,1,2,0,1
"The estate is worth $110,341.45. It has debts of $19,436.08, funeral expenses of $2,694.79, a bequest of $9,663.61. Survivors include: a husband, 2 son(s), 1 daughter(s), 2 brother(s), 3 sister(s), 1 grandchild(ren)",78546.97,110341.45,19436.08,2694.79,9663.61,0,1,2,1,0,0,2,3,1
"The estate is worth $889,184.36. It has debts of $36,383.03, funeral expenses of $2,414.24, a bequest of $32,251.56. Survivors include: 2 son(s), 3 daughter(s), a father, 1 brother(s), 2 sister(s)",818135.5299999999,889184.36,36383.03,2414.24,32251.56,0,0,2,3,1,0,1,2,0
"The estate is worth $332,758.20. It has debts of $60,909.33, funeral expenses of $7,376.72, a bequest of $18,198.66. Survivors include: 4 son(s), 2 daughter(s), a father, 1 brother(s), 2 sister(s)",246273.49,332758.2,60909.33,7376.72,18198.66,0,0,4,2,1,0,1,2,0
"The estate is worth $799,367.26. It has debts of $17,539.27, funeral expenses of $3,389.49, a bequest of $85,792.10. Survivors include: 2 son(s), 1 daughter(s), 1 brother(s), 3 sister(s), 2 grandchild(ren)",692646.4,799367.26,17539.27,3389.49,85792.1,0,0,2,1,0,0,1,3,2
"The estate is worth $550,024.92. It has debts of $56,143.43, funeral expenses of $3,524.93, a bequest of $45,776.72. Survivors include: a wife, 4 son(s), a mother, 3 brother(s), 1 grandchild(ren)",444579.8400000001,550024.92,56143.43,3524.93,45776.72,1,0,4,0,0,1,3,0,1
"The estate is worth $286,535.68. It has debts of $14,902.37, funeral expenses of $8,656.47, a bequest of $81,161.66. Survivors include: a husband, 2 son(s), 2 daughter(s), a father, a mother",181815.18,286535.68,14902.37,8656.47,81161.66,0,1,2,2,1,1,0,0,0
"The estate is worth $273,330.55. It has debts of $36,343.65, funeral expenses of $3,241.93, a bequest of $38,403.15. Survivors include: 5 son(s), a mother, 2 grandchild(ren)",195341.82,273330.55,36343.65,3241.93,38403.15,0,0,5,0,0,1,0,0,2
"The estate is worth $658,125.49. It has debts of $2,930.73, funeral expenses of $1,217.39, a bequest of $39,387.50. Survivors include: a husband, 4 son(s), 1 daughter(s), a father, a mother, 2 sister(s), 1 grandchild(ren)",614589.87,658125.49,2930.73,1217.39,39387.5,0,1,4,1,1,1,0,2,1
"The estate is worth $959,803.17. It has debts of $52,091.24, funeral expenses of $2,844.85, a bequest of $203,262.66. Survivors include: a husband, 5 son(s), 1 daughter(s), a father, a mother, 2 brother(s), 2 sister(s)",701604.42,959803.17,52091.24,2844.85,203262.66,0,1,5,1,1,1,2,2,0
"The estate is worth $604,204.56. It has debts of $93,492.22, funeral expenses of $6,643.29, a bequest of $5,349.04. Survivors include: a wife, 1 son(s), 1 daughter(s), a mother, 1 brother(s), 2 sister(s), 2 grandchild(ren)",498720.0100000001,604204.56,93492.22,6643.29,5349.04,1,0,1,1,0,1,1,2,2
"The estate is worth $895,581.05. It has debts of $64,685.59, funeral expenses of $6,293.62, a bequest of $84,700.04. Survivors include: a wife, 4 son(s), 3 daughter(s), a father, a mother, 2 sister(s), 2 grandchild(ren)",739901.8,895581.05,64685.59,6293.62,84700.04,1,0,4,3,1,1,0,2,2
"The estate is worth $88,952.57. It has debts of $1,975.78, funeral expenses of $1,504.78, a bequest of $3,116.49. Survivors include: a wife, 5 son(s), 4 daughter(s), a father, a mother, 3 brother(s), 2 sister(s), 1 grandchild(ren)",82355.52,88952.57,1975.78,1504.78,3116.49,1,0,5,4,1,1,3,2,1
"The estate is worth $152,009.03. It has debts of $4,217.25, funeral expenses of $8,636.28, a bequest of $29,989.73. Survivors include: a wife, 1 daughter(s), a father, 1 brother(s), 2 grandchild(ren)",109165.77,152009.03,4217.25,8636.28,29989.73,1,0,0,1,1,0,1,0,2
"The estate is worth $477,325.91. It has debts of $11,441.16, funeral expenses of $8,492.04, a bequest of $150,982.90. Survivors include: a wife, 2 daughter(s), 3 brother(s), 2 sister(s), 1 grandchild(ren)",306409.81000000006,477325.91,11441.16,8492.04,150982.9,1,0,0,2,0,0,3,2,1
"The estate is worth $214,575.85. It has debts of $23,843.91, funeral expenses of $4,794.48, a bequest of $47,044.11. Survivors include: a wife, 2 son(s), 3 daughter(s), a father, 2 brother(s), 2 sister(s), 1 grandchild(ren)",138893.34999999998,214575.85,23843.91,4794.48,47044.11,1,0,2,3,1,0,2,2,1
"The estate is worth $187,143.61. It has debts of $46,217.00, funeral expenses of $9,691.39, a bequest of $14,648.01. Survivors include: 1 son(s), 5 daughter(s), a father, 1 brother(s), 2 sister(s), 2 grandchild(ren)",116587.20999999998,187143.61,46217.0,9691.39,14648.01,0,0,1,5,1,0,1,2,2
"The estate is worth $755,940.63. It has debts of $115,810.78, funeral expenses of $1,059.40, a bequest of $47,724.36. Survivors include: a wife, 2 daughter(s), 3 brother(s), 3 sister(s), 2 grandchild(ren)",591346.09,755940.63,115810.78,1059.4,47724.36,1,0,0,2,0,0,3,3,2
"The estate is worth $668,385.45. It has debts of $98,907.02, funeral expenses of $5,677.90, a bequest of $94,571.73. Survivors include: 2 son(s), 1 daughter(s), a father, 1 brother(s)",469228.79999999993,668385.45,98907.02,5677.9,94571.73,0,0,2,1,1,0,1,0,0
"The estate is worth $586,460.77. It has debts of $144,068.71, funeral expenses of $4,835.31, a bequest of $103,252.65. Survivors include: a husband, 1 son(s), 5 daughter(s), a father, 2 brother(s), 1 sister(s), 2 grandchild(ren)",334304.1000000001,586460.77,144068.71,4835.31,103252.65,0,1,1,5,1,0,2,1,2
"The estate is worth $235,195.62. It has debts of $49,077.32, funeral expenses of $9,290.64, a bequest of $39,655.25. Survivors include: a husband, 2 son(s), 2 daughter(s), a mother, 2 brother(s), 2 sister(s), 2 grandchild(ren)",137172.40999999997,235195.62,49077.32,9290.64,39655.25,0,1,2,2,0,1,2,2,2
"The estate is worth $369,549.28. It has debts of $33,913.98, funeral expenses of $6,065.48, a bequest of $31,912.41. Survivors include: a husband, 4 son(s), 4 daughter(s), a mother, 2 sister(s)",297657.4100000001,369549.28,33913.98,6065.48,31912.41,0,1,4,4,0,1,0,2,0
"The estate is worth $836,858.93. It has debts of $91,678.50, funeral expenses of $5,536.98, a bequest of $208,638.34. Survivors include: a husband, 1 son(s), 5 daughter(s), 2 brother(s), 2 grandchild(ren)",531005.1100000001,836858.93,91678.5,5536.98,208638.34,0,1,1,5,0,0,2,0,2
"The estate is worth $943,991.71. It has debts of $94,055.43, funeral expenses of $8,732.82, a bequest of $167,214.15. Survivors include: 2 son(s), 5 daughter(s), a mother, 1 brother(s), 2 sister(s), 2 grandchild(ren)",673989.31,943991.71,94055.43,8732.82,167214.15,0,0,2,5,0,1,1,2,2
"The estate is worth $379,740.55. It has debts of $91,576.25, funeral expenses of $5,542.45, a bequest of $25,166.01. Survivors include: a wife, 1 son(s), 2 daughter(s), a father, a mother, 2 sister(s), 1 grandchild(ren)",257455.84,379740.55,91576.25,5542.45,25166.01,1,0,1,2,1,1,0,2,1
"The estate is worth $776,077.39. It has debts of $106,478.57, funeral expenses of $1,365.36, a bequest of $130,198.88. Survivors include: 3 brother(s), 2 grandchild(ren)",538034.5800000001,776077.39,106478.57,1365.36,130198.88,0,0,0,0,0,0,3,0,2
"The estate is worth $906,125.74. It has debts of $210,891.06, funeral expenses of $8,746.93, a bequest of $147,839.54. Survivors include: a wife, 3 son(s), 1 daughter(s), a mother, 2 brother(s), 2 grandchild(ren)",538648.2099999998,906125.74,210891.06,8746.93,147839.54,1,0,3,1,0,1,2,0,2
"The estate is worth $875,244.84. It has debts of $205,409.73, funeral expenses of $1,137.42, a bequest of $29,605.70. Survivors include: a husband, 3 son(s), a father, 1 grandchild(ren)",639091.99,875244.84,205409.73,1137.42,29605.7,0,1,3,0,1,0,0,0,1
"The estate is worth $335,837.39. It has debts of $55,077.83, funeral expenses of $7,103.33, a bequest of $1,707.81. Survivors include: 5 daughter(s), a father, a mother, 2 sister(s), 2 grandchild(ren)",271948.42,335837.39,55077.83,7103.33,1707.81,0,0,0,5,1,1,0,2,2
"The estate is worth $212,840.36. It has debts of $41,651.03, funeral expenses of $3,366.08, a bequest of $27,796.51. Survivors include: a husband, 3 son(s), 1 daughter(s), a father, a mother, 2 grandchild(ren)",140026.74,212840.36,41651.03,3366.08,27796.51,0,1,3,1,1,1,0,0,2
"The estate is worth $939,331.26. It has debts of $60,040.91, funeral expenses of $3,846.34, a bequest of $158,769.91. Survivors include: a husband, 3 son(s), 1 daughter(s), a father, a mother, 2 grandchild(ren)",716674.1,939331.26,60040.91,3846.34,158769.91,0,1,3,1,1,1,0,0,2
"The estate is worth $888,126.80. It has debts of $172,005.10, funeral expenses of $5,744.28, a bequest of $174,149.52. Survivors include: a husband, 1 son(s), a mother, 1 brother(s)",536227.9,888126.8,172005.1,5744.28,174149.52,0,1,1,0,0,1,1,0,0
